Zip,Median_Value_Per_SQFT_2017-09_to_2018_08_avg,Price_to_Rent_Ratio_2017-09_to_2018-08_avg,Sale_Price_2017-08_to_2018-07_avg
16743,45.25,6.2675,
17065,108.1666667,11.835,
37709,98.66666667,11.20083333,
14105,77.58333333,9.059166667,
76444,28.83333333,6.7,
83676,129.3333333,14.5375,
3839,133.0833333,10.1075,
22656,140.3333333,14.60666667,
45142,72.25,9.485,
83655,120.0833333,13.30416667,
17516,144.3333333,14.76833333,
38469,61.41666667,9.171666667,
75756,80.83333333,9.575833333,
13439,69.66666667,8.616666667,
94599,633.5833333,21.82,
13074,66.33333333,7.42,
27509,93.91666667,10.90916667,
45869,98.66666667,11.12333333,
56342,148.8333333,11.01916667,
44065,102.3333333,11.34666667,
29682,108.75,12.86,
65705,65.83333333,8.968333333,
92823,344.25,20.75,
27326,62.91666667,10.4525,
32702,101.3333333,10.18583333,
75202,224.5,12.25833333,
97918,122,9.843333333,
17922,101.9166667,14.27,
72067,87,12.0475,
96748,261.1666667,12.78583333,
97115,210.25,16.16,
4862,154.4166667,10.68,
12871,123.1666667,9.593333333,
17004,79.41666667,10.855,
87042,100.25,12.9225,
4864,118.8333333,9.944166667,
95442,632.8333333,23.16333333,
98232,242.75,20.09083333,
75975,58.33333333,5.869166667,
14733,50.16666667,8.939166667,
19035,254.6666667,14.71,
19953,123.1666667,12.25416667,
37302,126.0833333,12.11083333,
92352,222.6666667,17.04083333,
81432,214.5,14.225,
8510,180.6666667,16.12333333,
98051,263.4166667,18.6175,
17841,77.83333333,10.0225,
61568,97.33333333,11.31166667,
73443,77.33333333,10.98333333,
46542,92.16666667,9.8575,
19541,120,12.81666667,
30738,85.25,9.315833333,
1452,160.4166667,13.56083333,
20622,169.25,14.84333333,
14710,73.08333333,12.03916667,
32442,60.33333333,7.310833333,
8827,157.5,13.03833333,
15233,83.33333333,11.0975,
72846,63.5,10.575,
2032,268.4166667,15.665,
21013,189.5833333,14.8925,
10993,147.9166667,8.44,
16423,88.83333333,10.47833333,
78343,80.08333333,7.0825,
27050,95.08333333,10.7125,
38052,53.58333333,6.361666667,
13140,62.5,6.365,
15026,125.5,12.76916667,
85356,97.08333333,12.97333333,
18635,77.75,9.9225,
38922,41.91666667,7.2675,
47320,56.33333333,9.338333333,
97341,195.0833333,15.995,
16749,44.41666667,6.98,
35131,60.66666667,9.705833333,
15473,90.16666667,12.55916667,
23457,184.3333333,16.8375,
97462,134.5,15.46583333,
11977,423.8333333,2.9375,
12157,85.58333333,7.124166667,
18344,77.75,8.8475,
24083,134.9166667,14.86916667,
45341,70.66666667,10.52833333,
1908,321.3333333,19.21416667,
4037,195.5833333,10.33333333,
37032,118,12.16333333,
80106,227,17.23333333,
8056,131.75,10.97166667,
94525,326.1666667,17.37916667,
38221,60,7.560833333,
12582,180.5,12.45,
53531,145,14.64083333,
40146,66.91666667,9.206666667,
76457,66.5,8.001666667,
3263,103.9166667,11.18416667,
32195,120.6666667,12.53583333,
65255,100.8333333,11.22,
1468,138.0833333,12.14333333,
23124,131.1666667,13.65,
40008,91.41666667,12.1825,
72635,67.83333333,9.831666667,
14882,131.75,10.16083333,
61755,93.5,11.52583333,
37880,123.0833333,12.72916667,
55005,199.8333333,13.3075,
1985,228.25,17.39416667,
52301,81.33333333,9.18,
56515,97.08333333,15.33833333,
7863,122,11.59083333,
34981,105.1666667,12.45916667,
70030,77.91666667,11.81333333,
98261,366.9166667,19.26083333,
27209,56.33333333,8.919166667,
38315,43.08333333,7.394166667,
12015,128.5,10.825,
30185,85.66666667,10.77416667,
61880,102.75,10.57666667,
96722,468.8333333,18.825,
21057,195.5,14.93666667,
35444,74.75,9.9575,
37843,67,9.016666667,
3584,68.41666667,8.643333333,
17324,106,11.7,
43102,100.25,11.2025,
45644,89.25,10.93666667,
52213,132.8333333,11.7375,
78377,38.41666667,6.319166667,
15557,63.41666667,11.7075,
80645,208.5,14.1325,
15314,80.33333333,11.1525,
21710,173.8333333,15.88333333,
37143,139.8333333,13.15583333,
93643,161.8333333,17.73833333,
32322,117.5833333,10.25333333,
89449,301.3333333,16.26833333,
2110,980.25,25.49,
6420,141.4166667,12.50416667,
14042,71.41666667,5.6725,
64054,66.58333333,7.555833333,
60203,232.8333333,14.66916667,
37191,105.25,12.05416667,
37853,102.8333333,10.91583333,
7627,343.75,17.21416667,
13634,100.6666667,10.10833333,
61745,108.0833333,10.28083333,
62265,82.75,9.183333333,
16426,101.3333333,11.51583333,
22645,150.9166667,14.6225,
34773,107.25,12.84166667,
64150,136.5,10.71,
75567,56.66666667,7.233333333,
17301,122.4166667,12.3675,
93451,267.5833333,15.41416667,
95045,295,20.22416667,
3819,152.5833333,13.14666667,
12846,125.25,9.183333333,
21782,134.5833333,13.975,
95237,224.3333333,17.39333333,
3086,143.75,12.06666667,
66523,63.66666667,7.730833333,
49328,109,11.09166667,
15531,59,10.715,
76689,94.16666667,11.16166667,
45052,109.8333333,11.89166667,
98595,137.5833333,13.27583333,
10594,299.8333333,14.44916667,
24087,92.16666667,11.15916667,
43412,87.25,10.9575,
44217,99.16666667,10.66166667,
12053,125.5,8.461666667,
55927,129.5833333,11.045,
12827,118.6666667,8.6275,
75954,64.25,5.889166667,
56359,117.25,10.6525,
10921,154.6666667,10.89416667,
18347,89.08333333,8.491666667,
61019,48.75,10.06333333,
10524,268.8333333,13.29916667,
29047,43.66666667,9.619166667,
12835,143.0833333,9.535833333,
66092,108.3333333,10.3,
7440,222.3333333,13.53083333,
21658,188.5833333,15.39166667,
67654,52.83333333,7.97,
48367,158.5,13.53,
3782,214.75,13.45083333,
13862,74.83333333,7.650833333,
32764,143.25,12.07416667,
47433,85.33333333,9.860833333,
83252,93.75,14.21,
13456,104,8.630833333,
70770,108.6666667,11.18583333,
80642,218.5833333,15.51,
3753,137.4166667,10.97083333,
10913,272.5,14.12416667,
95634,217.9166667,16.0125,
3884,167.9166667,12.55916667,
1612,167.3333333,14.10916667,
93615,123.6666667,12.22833333,
38330,42.75,6.416666667,
10926,139.25,8.46,
52068,148.75,14.68916667,
3861,143.0833333,13.2775,
37031,126.6666667,12.09833333,
46742,103,11.0325,
3225,129.6666667,11.64916667,
38857,84.16666667,10.53083333,
49344,124.3333333,11.74916667,
71964,82.25,11.25833333,
28420,84.16666667,11.01583333,
13329,48.5,5.28,
61410,44.91666667,5.570833333,
95684,231.3333333,14.49416667,
35133,78.41666667,11.26,
50124,154.4166667,11.39083333,
21830,105.5,11.04333333,
1010,143.1666667,11.76916667,
27311,59.5,8.559166667,
49267,112.75,13.41333333,
55006,109.5,10.01666667,
3598,117.75,11.61833333,
29643,125.9166667,13.525,
98812,115.5833333,11.8175,
3576,72.25,8.244166667,
4015,166.25,10.62583333,
52778,117.6666667,11.215,
44824,82.75,10.16833333,
45118,100.0833333,10.73416667,
17960,92.25,15.57583333,
47246,74.16666667,9.284166667,
74966,54.66666667,9.176666667,
85324,130.25,13.20583333,
98932,113.9166667,13.84416667,
12051,107.1666667,8.975833333,
13132,95,8.873333333,
46571,93.5,11.68583333,
47346,70.33333333,8.475833333,
18334,85,9.2975,
37902,241.3333333,13.4675,
49249,108.0833333,12.16166667,
64048,156.3333333,13.8525,
7640,245.9166667,16.63666667,
61448,71,7.755833333,
2764,207,14.14666667,
8343,115.9166667,10.7125,
29039,54.91666667,7.816666667,
3034,162.5833333,12.4175,
22625,134.5833333,13.95583333,
24330,55.41666667,7.44,
38456,68.41666667,9.604166667,
12580,154.8333333,10.7,
44837,62.25,9.620833333,
75750,86.58333333,10.83416667,
29429,202.5,15.68416667,
45653,85.33333333,8.958333333,
27541,108.6666667,13.10416667,
49637,128.5833333,10.15083333,
46746,88.33333333,9.74,
75473,78.16666667,8.848333333,
37189,122.3333333,12.4825,
55349,161.3333333,12.3525,
17372,120.25,12.58583333,
32744,119.4166667,11.13,
61063,80.83333333,9.510833333,
35049,66.41666667,10.8975,
31773,72.41666667,9.729166667,
80927,174.3333333,15.68333333,
2838,164.0833333,12.61083333,
13317,56.08333333,5.614166667,
15610,106,13.55083333,
17344,108.0833333,10.60166667,
37219,399.9166667,14.6275,
14548,81.33333333,8.835833333,
35143,131.0833333,11.81416667,
32462,70,7.7675,
66040,66.83333333,8.491666667,
21918,159.6666667,14.08333333,
95458,146.4166667,12.72666667,
55382,140.3333333,14.68333333,
18249,90.08333333,11.19583333,
35006,66,8.225,
35452,88.66666667,10.885,
36025,82.5,10.90083333,
37779,61.33333333,9.711666667,
38049,60.83333333,9.6125,
39094,62.33333333,9.55,
95655,203,17.39416667,
12027,147,11.22416667,
13795,70.41666667,7.529166667,
47512,43.66666667,5.725,
47581,50.75,7.8225,
12413,104.75,8.885,
17048,48.91666667,8.6275,
21660,118.75,11.655,
73742,60.66666667,9.514166667,
12865,98.33333333,6.411666667,
14485,97.66666667,8.338333333,
72718,119.4166667,12.6425,
75792,81.75,10.5075,
52358,133.9166667,11.605,
76071,139.6666667,10.79166667,
7852,177,11.10833333,
29018,37.25,7.985,
55760,177.5,10.56,
13748,73.91666667,7.750833333,
76431,107.1666667,10.57083333,
68462,150,11.65166667,
72132,64.58333333,10.79583333,
14712,101.1666667,11.23166667,
21915,152.4166667,14.68416667,
93675,135.6666667,15.80666667,
70057,90.75,12.71083333,
74370,66.5,11.77583333,
97127,182.4166667,15.05833333,
93602,170.0833333,16.11333333,
97368,165.5833333,13.2375,
3813,127,11.12,
4953,92.16666667,9.181666667,
13803,67.91666667,6.500833333,
14823,43,5.275833333,
39360,44.08333333,6.966666667,
78593,63.33333333,6.909166667,
55779,173.5833333,12.21166667,
12594,154.1666667,10.27833333,
73028,56,11.13916667,
8089,100.1666667,9.5725,
67062,115.25,11.9325,
37891,75.83333333,9.53,
74571,40.91666667,7.805833333,
99009,182,14.99666667,
2831,178.5,14.45666667,
37762,38.41666667,7.434166667,
44084,89.83333333,9.975833333,
49254,92.25,9.613333333,
55327,203.4166667,13.65083333,
45167,57.41666667,8.520833333,
42217,65.83333333,13.31333333,
47164,87.91666667,9.470833333,
4357,120.8333333,10.6,
14416,89.41666667,7.766666667,
32628,59.41666667,6.731666667,
38057,81.75,10.68916667,
1770,269.8333333,21.57916667,
10916,155.6666667,11.61583333,
28747,147.1666667,13.87,
13783,95.08333333,6.133333333,
14772,44.08333333,5.745,
24149,112.1666667,12.04083333,
30178,103.1666667,13.03833333,
38230,37.66666667,6.734166667,
45302,93.41666667,11.36333333,
49012,111.75,11.38916667,
4222,154.6666667,11.89083333,
49076,93.16666667,10.07333333,
32180,117.75,12.015,
7737,207.5833333,12.68,
13438,88.08333333,8.578333333,
16875,122.0833333,13.32416667,
69357,80.08333333,8.808333333,
79521,28.58333333,6.575,
81132,88.33333333,9.251666667,
3581,85.16666667,7.601666667,
35579,42.58333333,8.215,
45780,90.58333333,10.11833333,
64720,91.08333333,11.67,
28088,81.33333333,11.57833333,
56097,65.58333333,6.365,
72937,65.25,11.28583333,
12449,126.75,9.198333333,
56055,124.0833333,11.01916667,
75432,31.33333333,5.1375,
12525,176,12.27916667,
28763,134.25,9.864166667,
31519,56.41666667,9.261666667,
98557,135.3333333,14.81,
7702,251.1666667,15.98,
74872,55.58333333,10.13666667,
95004,370.3333333,20.4575,
8829,163.5,10.6975,
17846,93.41666667,10.61333333,
22427,119.5833333,13.21916667,
19555,109.8333333,11.21166667,
24421,128.0833333,13.15083333,
29374,89.16666667,10.5075,
20004,616.3333333,15.955,
46555,111.25,10.96333333,
55721,151.6666667,10.9475,
63048,123.9166667,10.49666667,
15541,81.83333333,11.8325,
15670,102.4166667,12.5625,
97064,155.6666667,12.4825,
15672,106.75,12.835,
30711,69.33333333,9.94,
18660,83.25,10.25,
47118,59.25,8.695833333,
64747,104.5,11.04916667,
66534,57.33333333,8.5875,
74039,67.83333333,11.315,
97022,245,17.63416667,
55072,85.41666667,8.3675,
75778,85.66666667,8.323333333,
85936,61.5,6.620833333,
28135,62.25,8.356666667,
46787,71.58333333,9.429166667,
6751,157,14.49833333,
37362,71.33333333,9.5175,
74647,46.83333333,8.8025,
43324,110.5833333,11.20583333,
44609,80.91666667,9.7425,
75453,64.08333333,8.365833333,
27581,111.5833333,11.78916667,
12117,98.66666667,8.424166667,
20119,196.4166667,18.01333333,
32087,70.91666667,8.9175,
77050,74.25,7.6125,
13131,69.16666667,7.693333333,
55043,201.75,12.7575,
60151,133.25,11.55916667,
47944,47.91666667,8.128333333,
65740,70.83333333,8.228333333,
35118,63.66666667,8.5225,
38449,78.91666667,9.093333333,
38847,53.91666667,8.195833333,
13754,62.33333333,7.6475,
49088,119.1666667,11.1725,
6231,146.25,11.33666667,
16625,66.66666667,11.04416667,
28032,104.0833333,10.41333333,
70763,69.91666667,11.8575,
4040,191,10.28083333,
13491,67.75,7.8325,
71222,51.83333333,9.149166667,
8554,106.25,8.8925,
17364,115.9166667,12.42416667,
17509,138,15.51416667,
32320,101.6666667,10.58166667,
95570,343.5833333,23.96166667,
56057,68.5,10.4975,
79235,27.91666667,8.018333333,
50674,70.25,9.29,
16950,52.08333333,7.705,
38075,45,6.905833333,
1506,147.5833333,12.12,
23603,105.75,11.30833333,
36351,57.91666667,9.48,
49274,71,9.6675,
67025,98.5,11.45083333,
84511,134.4166667,18.4825,
26385,84.08333333,10.70083333,
50651,99.91666667,10.31666667,
56473,120.1666667,10.20916667,
35063,52.08333333,8.251666667,
27503,119.3333333,14.12666667,
37051,88.33333333,11.7975,
66615,124.4166667,10.53083333,
43532,65.33333333,11.05,
55055,173.25,11.22583333,
8802,159.5,12.96,
37342,78.91666667,10.91666667,
45723,66.5,9.5925,
45846,99.08333333,11.25166667,
47923,73.83333333,9.195,
96725,345.5833333,20.77333333,
18709,52.83333333,7.795,
38326,102.3333333,9.455833333,
23696,146.3333333,14.56333333,
55375,169.9166667,14.22666667,
56466,99.83333333,10.25083333,
59425,123.3333333,15.79916667,
80951,157.75,14.84,
2668,238.5,18.995,
27229,51.25,8.879166667,
32343,109.3333333,9.578333333,
45843,59.33333333,10.06583333,
13743,67.91666667,6.429166667,
40379,99.41666667,13.79583333,
2670,315.25,16.9125,
41007,107.5,10.78916667,
21661,120.0833333,11.22,
65723,63.16666667,8.986666667,
95562,179.5833333,14.53583333,
16373,71.5,7.824166667,
39041,91.91666667,8.16,
14172,96.41666667,11.18916667,
15014,46.33333333,6.908333333,
34756,153.25,14.68,
80442,263.8333333,14.29333333,
31626,54,8.400833333,
47336,61,7.251666667,
84745,141.25,13.515,
7423,315,17.72416667,
40385,90.25,12.8525,
43046,125.5833333,11.69916667,
63730,82.25,11.58916667,
46792,56.75,8.455,
74653,34.41666667,7.923333333,
97385,175.5,15.7675,
24236,78.41666667,10.025,
1225,118.75,10.6475,
93453,352.1666667,20.2125,
1984,277.6666667,17.92916667,
98039,848.8333333,27.39833333,
38357,52.08333333,7.6525,
14738,64,9.4775,
22578,167.8333333,14.1025,
29178,21.66666667,5.549166667,
13116,97.16666667,7.754166667,
8836,235.8333333,15.38833333,
55802,256.5833333,11.58833333,
56452,181.5,12.59083333,
66538,92.58333333,9.603333333,
12546,158.5,10.68583333,
97148,188.8333333,15.95666667,
7857,165.75,11.34833333,
11732,356.5833333,15.82,
15636,135.8333333,14.07,
97101,175.4166667,13.83,
80440,238.0833333,15.18666667,
10987,233,12.19583333,
17028,135.3333333,12.90666667,
31831,89.5,12.11416667,
46371,107,11.62166667,
47665,67.25,10.18416667,
19505,130.9166667,12.6625,
28905,90.08333333,10.34583333,
44470,82.91666667,12.26333333,
90704,564.1666667,19.54083333,
14471,120.3333333,10.95,
72662,78.91666667,11.86166667,
26059,71.83333333,10.9675,
8403,445.3333333,10.96083333,
46797,82.58333333,9.158333333,
30055,103,11.43916667,
96755,345.8333333,17.90166667,
44288,64.16666667,9.060833333,
44847,71.66666667,9.650833333,
13080,83.58333333,7.805833333,
21561,184.75,13.09333333,
91906,204.3333333,12.51416667,
8092,142.3333333,12.66583333,
45850,73.41666667,11.305,
46501,63.75,8.986666667,
48722,59.5,10.5875,
38610,59.41666667,8.874166667,
55741,95.5,10.83,
63382,48.08333333,6.465,
98392,221.8333333,15.38083333,
3048,117.0833333,12.72416667,
89040,125.3333333,12.63,
89444,163.75,16.68916667,
6018,121.1666667,10.13166667,
97396,140.9166667,11.49416667,
4254,62.33333333,6.32,
30567,107.4166667,12.94333333,
72088,57.83333333,9.025833333,
75630,55,6.5525,
12775,113.1666667,8.904166667,
24486,135.8333333,12.64333333,
43542,119.6666667,10.985,
45120,79,9.665833333,
48145,110.9166667,13.03916667,
78417,90.58333333,7.680833333,
12484,178.75,12.31833333,
80547,214.5833333,18.05833333,
72946,57.75,9.901666667,
17063,66.33333333,9.296666667,
26541,89.58333333,11.24583333,
80447,278,14.6725,
40056,132.5,11.74333333,
95627,205.4166667,16.82666667,
75973,88.08333333,5.943333333,
98648,193.5833333,14.62916667,
14821,68.5,6.2775,
47520,57.41666667,9.776666667,
7832,134.6666667,12.61666667,
16346,70.5,8.535833333,
7046,295.8333333,16.40666667,
46773,82,9.465833333,
67661,49.91666667,7.908,
17026,115.4166667,13.1,
55917,85.33333333,10.98916667,
98240,222.0833333,20.57916667,
18051,140.8333333,12.6525,
27053,72.91666667,10.16166667,
61422,46.33333333,5.6025,
93271,196.4166667,16.57666667,
12809,109.0833333,8.2775,
35741,101.1666667,13.78583333,
93285,120.25,11.11833333,
20676,183.25,14.98583333,
62535,111.8333333,8.789166667,
14062,59,9.721666667,
43318,62.66666667,10.37833333,
43517,62.83333333,8.935,
56467,139.4166667,13.08083333,
56567,58.58333333,9.8525,
4097,177.4166667,13.38416667,
47161,97.66666667,10.23833333,
62075,59.91666667,5.708333333,
20158,218.1666667,18.02333333,
22213,476.0833333,21.36333333,
60551,100.4166667,11.0225,
15312,93.91666667,11.25916667,
44234,103.1666667,11.25916667,
77364,96.5,9.565833333,
93235,119,11.7075,
13787,72.91666667,8.181666667,
21140,237.0833333,16.5825,
80535,240.8333333,16.7175,
13825,90.66666667,8.981666667,
37049,122.8333333,12.71833333,
30124,67.5,11.1325,
15052,100.25,10.71416667,
34289,128,11.40666667,
43447,88.33333333,9.69,
78659,130.4166667,11.795,
1235,138.3333333,10.62166667,
59011,132.8333333,15.56333333,
37035,120.0833333,12.26916667,
79501,31,5.319166667,
12529,184.5833333,11.5525,
14081,83.58333333,10.255,
35148,55.75,8.828333333,
43342,87.41666667,10.91833333,
67544,49.25,8.719166667,
4259,132.8333333,13.32666667,
12466,135.0833333,9.635833333,
43522,98,10.05583333,
61547,104.1666667,10.38583333,
76470,18.33333333,4.983333333,
1518,168,14.9525,
37144,59.91666667,9.856666667,
47638,107.5,11.64916667,
56461,109.5,11.62,
21034,154.4166667,13.26666667,
63341,166.0833333,13.36583333,
73438,28.41666667,6.5675,
13033,69.75,6.473333333,
28742,143.25,15.03833333,
37806,72.41666667,10.33583333,
43310,78,11.06416667,
13667,52.83333333,4.425,
25315,53.41666667,8.054166667,
64061,83.75,14.0025,
61360,84.16666667,9.784166667,
14125,67.08333333,6.618333333,
29439,408.3333333,20.0525,
76640,83.33333333,9.386666667,
93202,122.0833333,12.375,
4461,128.0833333,6.784166667,
8247,777.4166667,17.2825,
74035,34.58333333,7.015833333,
23690,134,13.10166667,
37338,67.75,9.1325,
43450,86.25,10.24833333,
45369,101.9166667,14.71583333,
47874,50.33333333,8.368333333,
72858,78.66666667,11.0175,
16157,73.16666667,11.26666667,
44040,145.3333333,10.95666667,
6093,155.8333333,12.57666667,
13308,78.16666667,8.271666667,
13461,94.58333333,8.5425,
16254,97.25,8.4125,
39044,81.58333333,9.811666667,
76225,104.1666667,10.54833333,
95536,213.6666667,20.07916667,
18346,71.25,8.27,
27233,96,12.33166667,
17034,58.91666667,8.308333333,
7803,189.75,11.17666667,
71260,42.16666667,9.83,
76577,82.16666667,8.486666667,
87008,240.0833333,16.2125,
34737,120.6666667,13.95333333,
46932,63.25,9.096666667,
56672,119.8333333,10.5625,
59474,117.6666667,15.75454545,
39421,57,8.485,
77650,188.75,11.45083333,
99323,144.5,16.30916667,
97111,200.0833333,15.66916667,
44429,88.58333333,10.2625,
85631,51.33333333,8.050833333,
21673,140.0833333,13.86916667,
23062,134.75,12.3375,
30259,101,11.81416667,
70052,71.75,11.15833333,
73121,70.83333333,11.9075,
96114,137.6666667,13.1525,
54113,113.6666667,13.72,
75496,52.66666667,7.205,
95982,179.8333333,15.5075,
47523,69.91666667,8.8925,
63037,101.5,11.66916667,
32443,57.83333333,7.654166667,
64070,131.4166667,13.0825,
13411,46.33333333,6.338333333,
13668,50.08333333,4.885833333,
66763,68.33333333,9.615,
72641,67.58333333,8.991666667,
1522,186.5833333,14.02833333,
16248,64.66666667,6.893333333,
18972,209.3333333,15.18333333,
45130,86.91666667,9.301666667,
8560,183.8333333,13.805,
13476,86.08333333,8.714166667,
17562,137.0833333,15.85333333,
43824,78.08333333,10.05416667,
21756,141.25,14.88916667,
85939,97.5,14.35,
21849,106.8333333,10.65583333,
52208,56.91666667,8.0525,
53108,125.75,12.83583333,
47032,89.33333333,10.5525,
66512,101.4166667,10.3025,
98862,243.25,16.26333333,
62018,61.08333333,7.320833333,
55073,210.4166667,14.29083333,
38313,74.25,9.296666667,
46989,76.58333333,9.009166667,
2715,205.5833333,14.37666667,
12075,150.75,11.12416667,
46065,80.75,10.06916667,
15679,106,12.43916667,
21850,109,9.610833333,
97019,238.0833333,18.37666667,
31046,93.83333333,11.26916667,
52033,102.75,10.67166667,
7460,150.1666667,10.89916667,
95633,235.5833333,16.7875,
46216,99.5,10.17583333,
48831,61.91666667,10.33583333,
50054,93.16666667,9.979166667,
84754,140.4166667,12.01333333,
14435,105.4166667,8.540833333,
30171,103.6666667,12.8225,
37183,102.0833333,12.84166667,
62275,84,8.888333333,
75163,119,11.58583333,
89034,178.75,17.32166667,
29450,116.75,10.88833333,
49283,105.5833333,12.27333333,
81615,607.25,8.0575,
93066,362.9166667,20.17666667,
28385,70.08333333,10.52166667,
27283,98.91666667,11.83583333,
29125,41.08333333,8.193333333,
49425,76.25,11.06,
55032,165,12.99583333,
65231,75.16666667,13.68083333,
17023,101.25,10.56833333,
41092,101.4166667,11.2825,
55020,163.8333333,14.375,
64862,79.66666667,8.445833333,
4347,107.5833333,11.56,
15563,58.75,10.63333333,
42031,44.41666667,10.35333333,
56062,94.41666667,11.35166667,
98601,214.5,17.8875,
38066,108.0833333,12.225,
45623,61.5,9.471666667,
47558,86.66666667,11.96833333,
30624,54.66666667,7.195833333,
46573,103.4166667,11.09083333,
6069,206.9166667,12.90083333,
14719,40.83333333,5.63,
35989,53.41666667,11.46833333,
45784,128.5,13.08833333,
46510,79.66666667,8.691666667,
15944,82.75,11.55416667,
30669,34.58333333,6.871666667,
65063,81.08333333,12.83666667,
66542,116.25,10.3975,
74343,61.91666667,10.61166667,
12074,146.4166667,10.77083333,
13167,91.33333333,9.980833333,
23069,139.25,14.38666667,
32767,92.16666667,10.52416667,
17529,142.0833333,16.5425,
59079,181.4166667,15.0075,
80643,223,15.48083333,
26570,63.58333333,10.57333333,
47598,45.25,7.373333333,
55946,78.66666667,9.740833333,
1223,146.75,10.38583333,
46553,108.3333333,11.43916667,
75568,40.75,6.12,
76823,56.25,6.378333333,
16049,60.58333333,7.551666667,
12520,167.8333333,10.80416667,
98340,282.4166667,19.19833333,
3278,144.5,12.915,
38873,55.41666667,7.941666667,
45883,113.5833333,11.41416667,
96760,182.4166667,15.11416667,
44445,92.33333333,9.9175,
49246,111.75,12.87916667,
49435,138.4166667,12.96333333,
1541,174.1666667,15.57416667,
37317,58.5,9.1975,
44846,90.58333333,10.67166667,
17563,144.0833333,15.77666667,
17082,123.5833333,11.0525,
46349,97.33333333,9.698333333,
63072,113.75,10.02083333,
75770,82.66666667,9.885,
12543,109.1666667,8.069166667,
1360,127.5,9.468333333,
23086,123.5,12.64916667,
55768,109.8333333,10.82083333,
80019,188,14.18333333,
80482,324.1666667,14.05083333,
89085,127.1666667,16.525,
2807,638.4166667,26.23,
7931,286.5833333,16.06083333,
30205,131.5833333,12.75583333,
33827,101.3333333,11.43333333,
44626,75.66666667,10.50583333,
45314,101.9166667,11.49,
41010,100.4166667,10.03166667,
51109,87.83333333,9.1425,
44264,129.1666667,10.87916667,
44643,87.75,10.5575,
49266,82.83333333,10.78333333,
56358,84.25,11.12166667,
3608,112.25,13.15583333,
7064,198.4166667,11.405,
24527,85.25,9.314166667,
42378,77.41666667,11.53666667,
52338,168.5833333,14.39166667,
86017,195.0833333,15.24833333,
32564,89.16666667,11.41,
37134,68.08333333,8.949166667,
16038,62.41666667,10.0175,
74733,54.5,10.89083333,
46071,90.83333333,10.5725,
59922,237.0833333,19.145,
22734,157,15.04833333,
27880,101.25,11.77083333,
27839,38.16666667,6.9275,
37375,140,12.2975,
46929,59.91666667,8.880833333,
50622,123.8333333,11.51916667,
4008,137.9166667,11.55083333,
28137,96.33333333,11.93666667,
7838,140.25,12.36833333,
17771,96.91666667,13.69333333,
45629,74.25,9.005833333,
4562,185.4166667,14.26166667,
28071,106.8333333,14.38583333,
36850,39.66666667,7.363333333,
7721,166.8333333,11.50833333,
73541,69.16666667,8.700833333,
20688,186.9166667,13.63666667,
39750,66.83333333,9.539166667,
97327,170.25,14.845,
99148,184,12.50583333,
3826,149.0833333,13.31083333,
61536,84.5,9.821666667,
24089,52,6.705,
26588,59.16666667,9.368333333,
95328,169.5833333,13.94416667,
3855,166.5833333,12.5075,
30750,111.5833333,12.23333333,
6280,126.5,11.585,
30538,67.75,9.284166667,
56024,163.75,13.15166667,
62264,72.58333333,9.281666667,
1503,214.75,15.14166667,
52327,144.0833333,13.51416667,
18942,195.0833333,15.47833333,
22737,169.6666667,15.44583333,
24092,98.41666667,11.43416667,
44402,74.75,11.87333333,
46740,65.16666667,8.846666667,
68059,150.9166667,12.04333333,
70071,67.16666667,11.395,
17049,131.9166667,10.58166667,
18076,118,11.3075,
25827,54.5,8.015,
56554,210.25,14.42666667,
2464,483.8333333,20.47333333,
29107,39.91666667,7.358333333,
45390,53.41666667,6.851666667,
77702,62.08333333,7.838333333,
20135,210.4166667,16.47416667,
38222,91.58333333,10.105,
47229,70.83333333,8.556666667,
30555,77.16666667,10.31916667,
55723,121.75,11.9175,
55960,240.0833333,16.265,
4076,228.0833333,13.14666667,
10958,147,10.9775,
17744,102.5833333,12.9475,
17859,90.33333333,10.505,
44253,122.1666667,11.68916667,
55934,172,14.1025,
74445,60.75,9.840833333,
49234,110.5,12.80416667,
44865,57,9.82,
70079,86.41666667,10.89666667,
16156,102.5833333,15.125,
30734,89.91666667,9.963333333,
31744,49.33333333,7.650833333,
12567,152.25,10.74916667,
13730,64.66666667,5.9875,
19507,128,12.30083333,
42442,45.5,9.584166667,
3574,107.4166667,9.985,
4256,155.3333333,9.598333333,
23146,152.25,15.2275,
73449,69.91666667,11.76833333,
74849,35,8.5275,
14543,109.75,9.1425,
16051,107.1666667,13.22416667,
52228,142.3333333,13.02083333,
62922,112.9166667,11.2275,
78832,56.16666667,6.249090909,
13354,92.25,8.9925,
45652,78.16666667,8.235833333,
56655,181.5,11.9225,
24556,132.1666667,13.53916667,
6232,148.5,11.15666667,
14111,85.75,10.4175,
15926,45.08333333,8.3225,
18332,88.5,9.423333333,
44428,60.58333333,10.91083333,
55971,74.91666667,10.4425,
46732,77.75,10.045,
74455,60.33333333,7.190833333,
83313,202.5,16.30416667,
29075,100.4166667,11.5,
85736,98.75,12.6525,
3814,111.6666667,12.94,
12531,177.1666667,12.04833333,
18350,138.3333333,12.04083333,
18372,105.5,10.34916667,
30663,100.3333333,12.77166667,
43570,61,8.669166667,
64098,129.8333333,11.295,
95669,215.8333333,16.79583333,
95916,158.4166667,14.5675,
