Zip,PctPriceCut,DaysOnMarket,BuyerSellerIndex
27576,15.49295775,72,8.947368421
27596,9.615384615,57,2.894736842
27504,13.33333333,60,4.736842105
27525,14.16666667,66,7.105263158
27592,6,56,1.578947368
27524,17.14285714,63,7.631578947
27608,13,70,6.842105263
27571,14.63414634,64,7.368421053
19606,19.02654867,77,7.727272727
19601,8.196721311,107,3.636363636
19607,15.31531532,77,2.272727273
19608,15.60283688,73.5,1.363636364
19604,8.695652174,108,5.909090909
19605,12.67605634,69,0.454545455
19512,13.75,81.5,5
19602,10.86956522,126.5,6.363636364
19610,17.43119266,75,4.090909091
19508,13.88888889,77,1.818181818
19518,13.08411215,83.5,2.727272727
19522,18.18181818,80,8.181818182
19530,16.66666667,89,9.090909091
19526,13.33333333,76.5,0.909090909
19540,19.14893617,77.5,8.636363636
19609,23.72881356,65,5.454545455
19611,23.25581395,81,10
19560,20,67,3.181818182
19565,25,73,7.272727273
19510,16,77,4.545454545
19533,14.63414634,87,6.818181818
19567,17.39130435,90,9.545454545
89502,18.18181818,48,0.666666667
89509,33.05084746,55.5,9.333333333
89436,25.47169811,52,6
89523,26.85950413,52,7.333333333
89431,22.90502793,49,2
89506,27.73109244,50,6.666666667
89521,22.72727273,51,2.666666667
89511,18.43137255,68,4.666666667
89503,33.53293413,43,5.333333333
89434,21.79487179,48,1.333333333
89512,24.17582418,50,4
89508,27.02702703,59,8.666666667
89441,18.8034188,56,3.333333333
89519,29.76190476,70,10
89451,18.87417219,80,8
23223,22.3255814,67,8.333333333
23112,20.99322799,66,7.380952381
23225,16.39344262,50.5,1.19047619
23803,15.54621849,84,4.761904762
23220,17.30769231,56,2.380952381
23234,12.8,69,2.619047619
23224,20.28985507,70,6.904761905
23228,15.44117647,54.5,0.714285714
23111,18.37606838,62,4.285714286
23231,18.34319527,72,5.952380952
23831,20.96774194,74,9.047619048
23060,15.03267974,57,0.952380952
23235,10.625,59,0.238095238
23832,14.19939577,62,1.904761905
23059,20.36363636,74,8.095238095
23229,16.57142857,54,1.666666667
23233,17.32673267,61,3.333333333
23227,16.17647059,55,1.428571429
23860,23.16384181,74,9.523809524
23116,20.68965517,67,7.142857143
23238,17.17171717,61,3.095238095
23834,21.73913043,64,6.666666667
23236,20.25316456,59,3.571428571
23222,24,64,7.857142857
23113,24.18032787,74,10
23139,20.33898305,64,5.476190476
23805,23.23232323,66,8.80952381
23237,16.35220126,62,2.857142857
23114,18.05555556,62,3.80952381
23226,18.0952381,52,2.142857143
23005,18.96551724,80,8.571428571
22546,24.69135802,70,9.761904762
23838,17.55319149,88,7.619047619
23150,22.22222222,60.5,5
23836,26.66666667,65,9.285714286
23875,17.85714286,77,6.428571429
23120,13.91941392,89,4.523809524
23141,15.06849315,78,4.047619048
23009,8.536585366,60.5,0.476190476
23181,16.21621622,98,6.19047619
23140,15,117.5,5.238095238
23103,16.12903226,102,5.714285714
91709,24.38423645,61,7.169811321
92345,19.86417657,75,8.490566038
92336,19.72789116,54,1.79245283
92503,25.34818942,59.5,7.075471698
92592,29.57317073,53,6.132075472
91730,19.02834008,51,1.132075472
92335,15.05376344,66,2.358490566
91710,22.43346008,58,4.339622642
92376,17.98245614,65,4.433962264
92562,25.99277978,57.5,6.886792453
92563,27.01612903,52,4.716981132
92882,28.78787879,53,5.943396226
92399,23.20819113,62,6.698113208
92201,10.9375,83,2.924528302
92553,12.29946524,63,0.943396226
92509,15.26104418,69,3.113207547
92880,23.85321101,61,6.79245283
92253,10.97410604,101,5.094339623
92234,12.64705882,87,5.566037736
91786,21.37931034,57,3.018867925
92223,22.67818575,64,7.452830189
92507,14.1025641,56,0.566037736
92346,17.56756757,62.5,2.830188679
92260,9.9756691,106,4.622641509
92404,15.4185022,66,2.547169811
92407,16.60377358,63,2.264150943
92324,19.19191919,63,4.905660377
91762,15.19607843,56,0.754716981
91761,12.5,53,0.094339623
92211,11.04166667,86,3.867924528
92392,17.33668342,70,5
92504,22.1719457,61,5.283018868
92545,17.11711712,63,2.641509434
92530,28.78787879,69,9.716981132
92544,21.12211221,66,7.358490566
92506,31.01265823,58,8.018867925
91764,11.94029851,56,0.188679245
92395,18.76484561,77,7.924528302
92557,21.31147541,52.5,2.169811321
92584,27.75229358,57,6.981132075
92308,22.95454545,74,9.245283019
92307,18.89168766,86,8.962264151
92262,13.62725451,77,3.490566038
92505,17.91044776,55,1.037735849
92373,24.56140351,67,9.056603774
92543,19.89247312,64,6.320754717
92591,24.9122807,49,3.396226415
92570,15.88235294,84,6.603773585
92374,23.125,57,4.245283019
92410,16,72,4.528301887
92879,18.07228916,50,0.849056604
92240,9.191176471,82,2.452830189
91701,24.13793103,52,3.20754717
92264,11.80904523,85,4.150943396
92571,14.69194313,56.5,0.660377358
92203,12,83,3.679245283
92270,10.0204499,124,5.471698113
92220,18.26086957,68,5.849056604
91739,23.7704918,61,6.509433962
92311,16.74641148,85,7.641509434
92586,21.95121951,61,5.188679245
92595,27.74566474,63,8.867924528
92555,17.55102041,60,1.509433962
91763,23.61111111,51,2.735849057
92284,18.58108108,79,8.20754717
92277,13.30049261,92,6.226415094
92883,24.42996743,68,9.150943396
92236,13.95348837,74,3.301886792
91752,22.75132275,62.5,6.41509434
92583,20.76502732,63,6.037735849
92508,28.6407767,62,8.58490566
92301,11.11111111,70,1.603773585
92394,16.05504587,70,4.056603774
92337,12.06896552,57,0.471698113
92354,25,60,7.264150943
91784,17.46031746,60.5,1.698113208
92405,15.15151515,64,1.886792453
92881,31.84079602,57,7.735849057
92551,11.47540984,57,0.283018868
92596,30.34188034,72,9.905660377
91737,19.07894737,65,5.660377358
92860,17.91044776,68.5,5.377358491
92316,10.76923077,74,1.981132075
92532,24.01746725,65.5,8.301886792
92411,7.246376812,73,1.226415094
92585,26.9005848,60.5,7.830188679
92501,16.66666667,61,1.320754717
92377,13.75,54,0.377358491
92344,23.66071429,79,9.622641509
92225,24.3902439,109,10
92587,24.42396313,70,9.433962264
92314,18.61575179,67,5.754716981
92582,18.85245902,62.5,3.58490566
92252,16.98113208,68,3.773584906
92325,17.69547325,79,7.547169811
92210,8.333333333,119.5,4.811320755
92315,19.83122363,71.5,8.113207547
92371,22.83464567,90,9.811320755
92356,16.88311688,116,8.773584906
92342,14.59854015,76,3.962264151
92397,20.83333333,89,9.528301887
92382,14.15929204,66,2.075471698
92549,19.20529801,78,8.396226415
92590,15.55555556,191,8.679245283
92352,19.21708185,86,9.339622642
92386,17.9245283,57.5,1.41509434
24018,18.86792453,77,3.75
24153,20.37914692,76,5
24012,24.16107383,61,3.75
24019,26.19047619,67,5.833333333
24017,20.43010753,112,6.666666667
24179,18.44660194,74.5,1.666666667
24151,30.10752688,115.5,10
24014,21.10091743,98,7.5
24015,19.54022989,65,0.833333333
24175,19.11764706,73.5,2.5
24101,21.05263158,149,8.333333333
24184,26.92307692,122,9.166666667
14580,11.11111111,65,0.454545455
14450,18.43137255,64,4.090909091
14609,16.29955947,68,3.181818182
14624,18.68131868,71,7.272727273
14612,15.42553191,73,4.545454545
14626,18.55670103,74.5,8.181818182
14424,18.21862348,89,8.636363636
14621,6.818181818,90.5,5.454545455
14534,20.38461538,70,7.727272727
14616,14.01273885,69,1.363636364
14606,12.74509804,81,5
14617,17.64705882,66,3.636363636
14618,16.03053435,65,1.818181818
14526,12.28070175,68,0.909090909
14456,18.81188119,83,9.545454545
14610,15.49295775,69.5,2.727272727
14468,10.52631579,74,2.272727273
14559,16.34615385,78,6.363636364
14564,18.46153846,84,9.090909091
14513,20.54794521,82,10
14527,15.18987342,90.5,6.818181818
14622,17.85714286,69,5.909090909
61107,20.90163934,71,3.333333333
61008,21.5,72,8
61108,20.9039548,62,2
61109,28.57142857,62,6
61103,16.86746988,85,5.333333333
61111,23.48993289,67,6.666666667
61115,18.04511278,62,0.666666667
61101,16,84,4
61073,21.58273381,76.5,8.666666667
61104,20,83,7.333333333
61114,24.46043165,75.5,9.333333333
61102,21.31147541,93,10
61072,21.42857143,66.5,4.666666667
61080,18.75,63,1.333333333
61065,17.5257732,76,2.666666667
95630,21.85628743,41,1.960784314
95608,28.88198758,43,7.058823529
95823,18,49,2.352941176
95747,21.28603104,46,2.941176471
95758,24.29577465,42,3.921568627
95670,22.61904762,44,3.529411765
95648,21.26582278,49,4.901960784
95624,27.27272727,47.5,8.235294118
95831,22.81879195,42,2.745098039
95828,21.91780822,55,7.843137255
95628,28.62190813,49,8.62745098
95610,25.83732057,41,3.137254902
95678,26.9035533,38.5,4.117647059
95621,17.54385965,41,0.196078431
95822,18.51851852,50.5,3.333333333
95762,20.89552239,51,5.68627451
95825,20.28985507,42,1.37254902
95826,19.2513369,40,0.784313725
95667,30.07246377,63,9.803921569
95821,25.49019608,44,5.294117647
95757,23.55371901,46,4.705882353
95691,21.08108108,41,1.764705882
95833,19.44444444,47,2.549019608
95843,30.95238095,42,7.450980392
95695,16.36363636,43,0.588235294
95765,30,45,8.039215686
95835,17.73049645,49,2.156862745
95662,18.03278689,43.5,1.176470588
95661,26.49006623,41,4.31372549
95820,25.92592593,44,5.882352941
95682,20.57416268,53,5.490196078
95842,14.47368421,42,0.392156863
95834,23.76237624,49.5,6.862745098
95838,21.39303483,55.5,7.647058824
95660,26.05633803,47,6.666666667
95603,19.04761905,50,3.725490196
95677,24.82758621,48,6.470588235
95818,20.58823529,40,0.980392157
95632,18.18181818,59.5,5.098039216
95829,18.71345029,54,4.509803922
95864,28.76712329,49,9.019607843
96150,24.04040404,69,9.215686275
95819,26.66666667,47,7.254901961
95746,32.58426966,53,9.411764706
95602,36.49635036,64,10
95817,20.96774194,41,1.568627451
95650,25.88235294,51,8.431372549
95726,28.90625,63,9.607843137
95742,26.74418605,50,8.823529412
96145,20.75471698,57,6.274509804
96146,10.37735849,215,6.078431373
97301,14.78599222,50,4.166666667
97302,12.20338983,50,2.5
97303,13.44537815,48,3.333333333
97305,12.92517007,46,1.666666667
97304,15.89403974,55,7.5
97306,16.4983165,56,9.166666667
97071,17.41935484,60,10
97338,11.16504854,63,5.833333333
97317,11.76470588,48.5,0.833333333
97381,14.54545455,59,8.333333333
97361,12.5,58.5,5
97383,13.69863014,58.5,6.666666667
21804,13.52459016,94,0.454545455
19966,16.78004535,106,5.454545455
19958,16.77018634,98.5,3.181818182
21811,23.05630027,88.5,5.909090909
21842,12.11111111,130.5,4.090909091
21801,15.26315789,87.5,1.363636364
19971,17.12158809,108,7.272727273
19973,15.34090909,121,6.818181818
19963,16.26794258,106.5,5
19947,14.7826087,111,4.545454545
19975,17.578125,121.5,8.636363636
19956,14.86486486,103,2.272727273
19968,20.3539823,121,9.090909091
19970,14.42622951,103,1.818181818
21853,16.98113208,157.5,9.545454545
19945,9.523809524,104,0.909090909
19939,19.26605505,138.5,10
19930,13.24041812,122,3.636363636
21875,14,109.5,2.727272727
19950,20,113.5,8.181818182
21817,14.44444444,185.5,7.727272727
21826,21.95121951,93,6.363636364
84119,18.03278689,41,1.470588235
84074,19.86531987,44,3.235294118
84121,22.30769231,47,6.764705882
84107,17.61006289,40,0.882352941
84020,29.53216374,51,9.705882353
84047,23.77622378,41,4.411764706
84096,23.89380531,46,7.941176471
84123,28.22580645,40.5,6.176470588
84120,29.53020134,41,7.647058824
84106,26.88679245,40,4.117647059
84065,27.47747748,49,9.117647059
84081,22.97297297,42,5.588235294
84095,27.65957447,62,9.411764706
84129,21.77419355,42,2.647058824
84103,20.42253521,48,6.470588235
84116,18.30985915,38,0.294117647
84088,26.95652174,41,5.882352941
84118,21.96969697,43,4.705882353
84115,25,35,2.058823529
84070,14.39393939,41,1.176470588
84117,20.64516129,44,3.823529412
84084,25.45454545,37,2.352941176
84102,21.875,48,7.352941176
84105,25.74257426,40,3.529411765
84094,22.91666667,39,1.764705882
84109,31.06060606,42,8.235294118
84092,22.93577982,46,7.058823529
84044,18.51851852,44.5,2.941176471
84124,33.33333333,43,8.529411765
84128,13.91304348,40,0.588235294
84108,30.59701493,45.5,8.823529412
84093,38.01652893,49,10
84029,8,60,5
84101,19.71830986,47,5.294117647
78130,24.15048544,67.5,6.363636364
78245,18.81051176,54,2.727272727
78240,12.71676301,52,0.181818182
78249,18.78980892,48,1.454545455
78251,17.79661017,52,1.090909091
78254,17.21194879,60,2.363636364
78209,22.68518519,77.5,7.454545455
78223,19.88304094,57,3.545454545
78253,23.33804809,70,6.545454545
78228,23.33333333,72.5,6.727272727
78230,20.44444444,57,4.363636364
78258,28.38137472,66.5,8.363636364
78250,18.18181818,50,0.909090909
78216,17.42424242,58,2.181818182
78247,25.0764526,45,4.727272727
78233,19.48717949,48,1.818181818
78155,17.34693878,74,4.545454545
78201,25.96685083,71,8.181818182
78213,28.14814815,51.5,5.636363636
78229,13.91304348,59,1.272727273
78109,12.25,57,0.545454545
78227,17.47572816,56.5,1.636363636
78232,20.11173184,57,4.181818182
78217,22.22222222,52,3.545454545
78006,22.48394004,94,8.545454545
78154,18.3745583,57,2.545454545
78218,15.60693642,60,2
78210,18.02325581,65,3.272727273
78108,20.1171875,63,5.181818182
78221,18.48739496,111,8
78212,20,72,5.818181818
78132,26.35135135,94.5,9.818181818
78260,26.42369021,66.5,7.272727273
78239,18.29268293,58,2.909090909
78259,26.54867257,62,6.909090909
78244,15.35433071,55,0.727272727
78023,18.6440678,69,4.909090909
78133,18.44262295,113,7.818181818
78148,22.34042553,52,4
78261,21.67630058,76,6.181818182
78222,23.33333333,62,6
78114,11.03448276,79,3.818181818
78070,24.5398773,110,9.636363636
78015,28.84615385,81,9.454545455
78064,24.70588235,52.5,5.181818182
78255,20,86,7.090909091
78248,30,60,7.636363636
78256,25,83.5,8.909090909
78121,26.54867257,78,9.272727273
78003,14.13043478,87.5,5.454545455
78257,22.58064516,103.5,9.090909091
78163,29.60526316,92,10
78063,16.12903226,70,3.090909091
78252,11.51515152,55,0.363636364
78266,24.05063291,85,8.727272727
91910,20.25316456,51,1.794871795
92126,16.77018634,40,0.256410256
91911,20.49689441,51,1.923076923
92109,25.49019608,61,7.820512821
92101,28.33333333,68.5,9.230769231
92021,34.63414634,60,9.743589744
92154,24.26470588,50.5,2.948717949
92104,28.92561983,45,4.102564103
92115,29.89130435,43,4.230769231
92105,25,49,2.564102564
92122,15.83333333,40,0.128205128
92130,25.17730496,48,2.179487179
92117,35.71428571,41,4.871794872
92128,24.8502994,43,1.282051282
92020,29.29936306,50,7.051282051
92056,31.22362869,49,7.692307692
92071,30.03952569,47,6.153846154
92024,21.71945701,50,1.41025641
92057,23.97660819,53,3.974358974
92103,25.51020408,54,5.897435897
91977,24.73684211,55,5.128205128
92037,20,69,4.358974359
92078,28.98550725,49,6.282051282
92026,30.21582734,55.5,9.102564103
92129,29.51807229,42,3.461538462
92114,25.58139535,49,3.846153846
91942,29.62962963,49,6.666666667
92111,34.02777778,42,4.615384615
92027,27.5862069,50,5.769230769
92028,26.25298329,76,8.717948718
92116,28.125,43,2.692307692
91950,23.80952381,54,3.717948718
92009,25.42955326,48,2.435897436
92064,22.51082251,48,0.897435897
92054,17.24137931,58,3.076923077
92127,24.54545455,50,2.820512821
92040,23.8410596,51,3.205128205
92025,27.5,57,8.461538462
92069,36.36363636,46,7.307692308
92084,29.94011976,55,8.846153846
91913,25.53191489,53,5.512820513
92019,26.41509434,55,7.435897436
92058,34.61538462,49,8.076923077
92102,27.77777778,55.5,8.333333333
92107,23.40425532,54,3.333333333
92065,28.30188679,56,8.58974359
92113,14.89361702,54,1.538461538
92108,18.84057971,42,0.384615385
91941,29.7752809,56,8.974358974
92131,23.8372093,46,1.025641026
92110,22.12389381,46,0.641025641
92120,27.51677852,42,2.051282051
92008,25.47770701,65.5,8.205128205
92083,23.30097087,54.5,3.58974359
92123,25.37313433,45,1.666666667
92124,28.07017544,42,2.307692308
92081,23.62204724,47,1.153846154
92139,29.26829268,48,5.641025641
92011,26.28205128,51,5.384615385
92119,22.85714286,47,0.769230769
91932,22.77227723,63.5,5
92118,22.84263959,90,6.794871795
91915,32.94797688,47.5,7.179487179
91945,21.95121951,44,0.512820513
92106,24.26470588,61,6.538461538
92029,27.27272727,55,7.564102564
92082,23.07692308,84,6.923076923
92014,29.45736434,79,9.615384615
92075,28.42105263,70,9.358974359
91901,31.95876289,60.5,9.487179487
92010,27.27272727,50.5,5.256410256
91902,27.27272727,55.5,7.948717949
91914,35,62.5,9.871794872
92067,17.98245614,128,6.025641026
91935,22.80701754,89,6.41025641
92003,30.35714286,108,10
92004,5.405405405,144,4.743589744
92091,9.302325581,91,4.487179487
94109,3.47826087,40,1.833333333
94565,17.2,46,9.166666667
94501,9,40,4.166666667
94110,4.494382022,36,0.333333333
94536,18.46153846,37,5.333333333
94544,13.74045802,41,6.5
94509,12.13389121,44,7
94541,16.27906977,42,8.333333333
94538,14.37125749,37,3.666666667
94513,13.19018405,46,7.666666667
94587,12.7388535,37,3
94568,16.35514019,39,6
94080,6.741573034,36,0.5
94112,7.865168539,39,2.5
94806,4.255319149,48,4.5
94553,15.38461538,43,8.5
94015,2.985074627,38,0.833333333
94611,6.557377049,39,1.5
94550,19.11764706,37,5.666666667
94577,7.216494845,39,2.166666667
94546,11.11111111,38,2.666666667
94403,11.11111111,36,1.333333333
94010,10.78431373,38,2.333333333
94539,12.30769231,40,5.833333333
94107,3.773584906,40,2
94605,13.60946746,47,8
94566,19.375,39.5,8.166666667
94521,19.31818182,39,7.333333333
94025,11.23595506,39,4
94901,10.18518519,38,1.666666667
94608,5.154639175,41,3.5
94804,11.76470588,43,6.166666667
94551,12,38,3.333333333
94044,8.620689655,37,1.166666667
94523,20,38,6.666666667
94582,19.53125,40,8.833333333
94560,15.27777778,38,5
94583,4.273504274,36,0.166666667
94531,16.94915254,42,8.666666667
94401,12.28070175,39,4.666666667
94561,16.20111732,46,9
94131,6.756756757,36,0.666666667
94520,23.52941176,43,9.833333333
94526,18.05555556,39,6.333333333
94941,14.60674157,38,4.833333333
94588,14.41441441,37,3.833333333
94903,14.11764706,36.5,3.166666667
94549,19.19191919,39,7.166666667
94545,9.85915493,39,2.833333333
94062,7.317073171,41,4.333333333
94595,11.56462585,40,5.166666667
94603,11.94029851,51,7.5
94619,10.29411765,36,1
94947,16.48351648,41,7.833333333
94506,19.2,45,9.5
94105,4.761904762,61,5.5
94019,24.61538462,41.5,9.666666667
94505,22.09944751,63,10
94920,10.84337349,57,6.833333333
94507,18.18181818,48,9.333333333
95123,17.44680851,37,4.210526316
95051,9.210526316,37,1.578947368
95035,20.96774194,41,8.947368421
95014,12.82051282,36,1.052631579
95125,20.38216561,38,6.842105263
95008,11,38,2.105263158
95020,17.41573034,42,8.421052632
95124,19.56521739,36,3.157894737
95037,16.14583333,41,5.789473684
95127,15.32258065,39,3.684210526
95023,26.76056338,56,10
95050,13.04347826,39,2.631578947
95120,17.77777778,37,4.736842105
95070,14.40677966,42,5.263157895
95032,16.83168317,41,6.315789474
94022,6.25,34,0.526315789
95138,17.30769231,42,7.894736842
95030,16.66666667,48,7.368421053
95033,23.88059701,55,9.473684211
93446,23.96166134,63,7.272727273
93401,19.04761905,57,1.818181818
93422,21.83908046,63,2.727272727
93420,24.27745665,71,10
93405,27.83505155,54,6.363636364
93444,19.60784314,71,5.454545455
93402,16.12903226,57,0.909090909
93442,23,75.5,9.090909091
93449,22.77227723,77,8.181818182
93465,11.68831169,98.5,3.636363636
93428,15.59633028,83,4.545454545
94928,23.66412214,39,1.666666667
95476,21.34146341,54,5.833333333
95404,20.77464789,49,4.166666667
95403,14.93506494,50,2.5
94954,17.64705882,39,0.833333333
95401,31.49606299,40,6.666666667
94952,24.57627119,45.5,3.333333333
95407,27.27272727,48,7.5
95409,31.79487179,46,8.333333333
95472,33.02752294,55.5,10
95492,25,40,5
95448,24.77876106,55.5,9.166666667
31419,17.0575693,73,1.25
31405,18.04511278,94,8.125
31406,21.81818182,80,8.75
31404,19.71830986,64.5,3.125
31324,17.09558824,76,3.75
31322,21.34146341,80,7.5
31410,19.37984496,71,4.6875
31401,14.84716157,80,2.5
31326,16.20111732,82,5.625
31312,11.11111111,87,4.6875
31407,17.9245283,71,1.875
31415,20.51282051,123,10
31411,20,125.5,9.375
31329,13.41463415,108.5,6.25
31308,5.555555556,84,0.625
31328,10.88082902,135,6.875
18702,20.46783626,113,2.857142857
18704,19.68503937,90.5,0.714285714
18201,20.51282051,98.5,1.428571429
18504,16.36363636,154,7.142857143
18411,26.59574468,96,6.428571429
18505,17.79661017,129,3.571428571
18706,21.42857143,105,5.714285714
18612,27.10280374,113,10
18707,25.47169811,95,4.285714286
18444,20.75471698,127,7.857142857
18508,16.21621622,134,2.142857143
18510,23.07692308,114,9.285714286
18222,21.23893805,115.5,8.571428571
18661,13.92405063,156.5,5
98052,18.33910035,35,0.8
98012,25.48543689,38,6.56
98103,18.95734597,35,1.76
98115,20.48780488,35,2.08
98133,23.22274882,36,3.92
98122,18.5483871,35,1.04
98208,18.75,39,2.8
98034,25.17985612,35,4.4
98109,11.47540984,35,0.16
98125,25.17985612,36,5.44
98003,20.0913242,43,6.96
98391,22.19679634,51,9.28
98270,18.64951768,42,4.48
98004,18.22033898,44,4.96
98105,9.195402299,37,0.32
98118,17.22222222,38,1.44
98204,19.20529801,40,3.68
98023,21.49837134,45,8.64
98387,18.73111782,42,4.56
98258,22.52252252,42,7.68
98033,16.72727273,38,1.2
98042,18.96551724,42,5.04
98102,20.30075188,39,3.76
98092,21.96721311,43,8.24
98058,22.67657993,36,3.6
98223,18.14345992,49,6.16
98036,25.92592593,38,6.8
98026,21.17117117,40,5.52
98087,18.60465116,52,8.48
98374,25.60553633,51,9.76
98056,22.38095238,40,5.92
98198,20.72072072,42,6.24
98107,16.52173913,35,0.56
98117,13.7254902,34,0.08
98006,23.3201581,38,5.28
98032,20.30075188,42,6.08
98155,17.24137931,37,0.96
98059,24.05660377,40,7.12
98031,17.19745223,41,2.4
98203,25.26315789,40,8.16
98121,24.30555556,39,6.4
98002,20,41,4.88
98116,18.51851852,36,1.52
98144,18.34862385,36,1.28
98201,14.63414634,42,2.16
98444,15.15151515,44,3.44
98499,19.53125,53,8.72
98168,26.3803681,42,8.88
98290,17.17557252,47,5.6
98030,14.20118343,44,2.96
98027,24.76190476,40,7.44
98119,25,39,7.04
98038,21.31782946,43,8
98335,20.08032129,56,8.96
98466,16,42,2.48
98498,18.22916667,46,5.84
98029,20.77922078,39,4.08
98007,18.27956989,36.5,1.36
98445,18.53932584,47,6.64
98001,20,45,7.84
98404,16.66666667,44,4
98021,36.28318584,38,7.2
98271,22.97297297,43,8.56
98146,20.37037037,38.5,3.52
98373,17.74193548,50,6.32
98011,19.48051948,39,3.2
98101,18.29268293,44,5.36
98112,9.756097561,36,0.24
98405,25.19685039,35.5,5.12
98037,18.18181818,40,2.24
98040,11.44578313,41,1.68
98106,15.48387097,35,0.48
98409,23.7704918,41,7.76
98375,22.406639,42,7.52
98072,13.60544218,40,1.12
98338,26.76056338,51.5,9.84
98126,25,35,4.24
98372,18.75,50,8.36
98272,15.68627451,44.5,3.84
98371,23.91304348,55,9.6
98188,21.15384615,42,6.88
98008,18,36,0.88
98199,20,38,2.88
98406,16.12903226,39,1.6
98166,11.49425287,39,0.72
98055,26.61290323,38.5,7.36
98178,20.58823529,40,4.72
98028,24.82758621,38,6
98074,21.81818182,39,4.8
98292,16.76300578,54,6.72
98407,16.52892562,42,2.64
98275,23.02158273,42,8.08
98020,15.07936508,38,0.64
98022,9.444444444,47.5,3.28
98043,15.38461538,35,0.4
98296,20,42,5.76
98108,13.7254902,41,1.92
98005,21.34831461,37,3.36
98177,23,37,4.16
98075,24.26035503,47,9.44
98053,15.90909091,40.5,2
98422,18.51851852,47,6.48
98136,19.04761905,35,1.84
98408,18.62068966,40,3.12
98332,19.68911917,55,8.8
98467,14.47368421,50,4.64
98045,22.52252252,38,4.32
98321,18.4,53,7.92
98065,23.57142857,41,7.6
98070,14.28571429,44,3.04
98390,23.21428571,46,9.2
98360,16.66666667,49,5.68
98019,25,43,9.04
98077,14.66666667,43,2.72
98424,23.94366197,44,9.12
98446,18.55670103,49,7.28
98252,18.75,50,8.36
98328,26.08695652,68.5,9.92
98327,10.81081081,44,2.56
98418,20.83333333,40,5.2
98580,22.61904762,57,9.52
98329,24.70588235,54.5,9.68
98014,9.375,44,2.32
98349,20.77922078,74,9.36
98333,28.07017544,70,10
71111,17.06161137,85,2.5
71106,19.62365591,138.5,9.166666667
71112,18.53658537,83.5,3.333333333
71107,17.88617886,108,4.166666667
71105,25.10121457,92,7.5
71118,22.01257862,93,5.833333333
71037,11.88811189,80,1.666666667
71104,19.68911917,134,8.333333333
71115,17.81609195,112,5
71129,22.64150943,135,10
71006,11.84210526,81,0.833333333
71119,17.14285714,183,6.666666667
46544,21.56862745,56.5,2.142857143
46614,20.43010753,62,3.571428571
46545,20.83333333,61,5
46530,28.18181818,60,8.571428571
46628,20.55555556,61,2.857142857
46619,25.92592593,89.5,10
46637,9.302325581,57,0.714285714
46615,21.59090909,57,4.285714286
49047,27.27272727,70,9.285714286
46561,24.07407407,59,7.142857143
46617,21.12676056,52,1.428571429
49112,21.51898734,60,5.714285714
46613,16.92307692,78.5,6.428571429
49031,16.98113208,91,7.857142857
29301,17.48251748,67,7.857142857
29349,12.01413428,71.5,4.285714286
29316,20.99644128,63.5,7.142857143
29303,12.5,69,3.571428571
29307,19.58762887,65,8.571428571
29306,9.87654321,110,5
29302,9.803921569,66,0.714285714
29388,16.66666667,60.5,1.428571429
29323,13.88888889,76.5,6.428571429
29369,15.67164179,64,2.142857143
29334,15.92356688,87,9.285714286
29365,18.10344828,70,10
29322,17.74193548,62,2.857142857
29376,10.52631579,95.5,5.714285714
99208,14.20765027,52,1.666666667
99205,15.68627451,43,2.083333333
99206,18.57142857,49,3.75
99223,19.07216495,52,5.416666667
99207,13.93034826,48,0.416666667
99216,29.06976744,45,5.833333333
99203,14.45783133,46,0.833333333
99224,20.54794521,60,9.166666667
99212,14.96062992,49,2.916666667
99004,14.28571429,56,3.333333333
99202,14.94252874,47.5,1.25
99217,23.52941176,53,7.083333333
99201,25.92592593,62,10
99037,15.06849315,48.5,2.5
99016,20.27027027,53.5,6.25
99114,13.33333333,78,5
99006,18.91891892,69,9.583333333
99019,15.23809524,55,4.166666667
99156,18.34862385,64.5,8.333333333
99021,21.05263158,58,8.75
99026,24.28571429,54,7.916666667
99005,18.60465116,56,6.666666667
99141,9.756097561,80,4.583333333
99109,14.66666667,92,7.5
1040,18.82352941,73,0.952380952
1020,22.22222222,75,5
1089,23.44827586,72,3.571428571
1002,20.3539823,101,7.142857143
1109,24.52830189,76,7.619047619
1108,22.05882353,84,6.666666667
1013,19.71830986,80,3.571428571
1104,18.98734177,72.5,0.476190476
1056,23.65591398,87,8.571428571
1001,21.21212121,81,5
1060,16.94915254,74,1.428571429
1075,26.12612613,76,8.095238095
1028,21.78217822,73,2.857142857
1007,26.43678161,83,9.047619048
1106,22.05882353,83.5,6.19047619
1118,23.86363636,63,4.285714286
1095,23.21428571,79,5.714285714
1119,19.60784314,74.5,1.904761905
1082,24.19354839,92,9.523809524
1077,32.3943662,98.5,10
1057,23.21428571,57,2.380952381
65807,17.21854305,54,3.125
65802,14.63414634,60,5
65804,24.27536232,55,6.875
65803,16.4305949,69,8.75
65714,14.36464088,61,6.25
65721,14.33333333,60,4.375
65810,18.22660099,57.5,8.125
65738,15.06024096,55,2.5
65613,10.9947644,71,3.75
65706,9.230769231,47,0.625
65742,20,74,10
65809,16.10169492,74.5,9.375
65622,13.82978723,95,7.5
65781,11.32075472,49,1.25
65619,17.85714286,55,5.625
65757,10,59.5,1.875
63376,16.54846336,51,0.462962963
63123,20.94594595,53,2.407407407
63021,21.57360406,56,4.444444444
63129,24.09240924,62,7.314814815
