Zip,FILTER_Median_Value_Per_SQFT_2017-09_to_2018_08,Price_to_Rent_Ratio_2017-09_to_2018-08_avg,FILTER_Sale_Price_2017-08_to_2018-07_avg,PctPriceCut,BuyerSellerIndex,MarketHealthIndex,FILTER_ZHVI,YoY,ForecastYoYPctChange,DaysOnMarket_Average,median_value_per_sqft_avg_scaled_0_1,SCORING_price_to_rent_ratio_scaled_0_1,SCORING_buyer_seller_index_scaled_0_1,SCORING_market_health_index_scaled_0_1,FILTER_days_on__market_bin,SCORING_days_on_market_scaled_0_1
2908,145.3333333,9.539166667,176800.0,19.32773109,7.049180328,1.758734981,192400.0,8.762012436,0.105519751,74.25,0.06320389979828542,0.17041495226047176,0.7049180328,0.1758734981,less than 90 days,0.09414893617021276
85048,165.75,16.1875,324466.6667,21.81818182,6.461538462,5.239607789,339600.0,3.505028955,0.020665489,60.5,0.07349974785678265,0.3403230340668047,0.6461538462,0.5239607789,less than 90 days,0.06489361702127659
46168,101.75,10.28666667,,15.81920904,0.985915493,3.005800304,176000.0,7.317073171,0.005539773,47.5,0.041225416036308624,0.1895184305757878,0.0985915493,0.30058003040000003,less than 60 days,0.03723404255319149
71270,68.41666667,12.71166667,,,,,,,,,0.024415868214826022,0.2514929251961461,NA,NA,NA,NA
33334,223.6666667,11.9175,280408.3333,14.48275862,2.528735632,8.344841873,267700.0,12.3845508,0.042472917,85.25,0.10270633721633889,0.23119681054972016,0.2528735632,0.8344841873,less than 90 days,0.1175531914893617
72956,69.58333333,10.24,,12.12121212,2.727272727,2.690926668,107000.0,3.581800581,0.010046729,80.5,0.025004202385274836,0.18832579416800838,0.27272727269999997,0.2690926668,less than 90 days,0.1074468085106383
84062,206.75,16.1875,291750.0,23.38308458,8.0,7.547300097,345000.0,8.867150521,0.063736232,47.25,0.09417549167927383,0.3403230340668047,0.8,0.7547300097,less than 60 days,0.036702127659574466
2816,184.8333333,12.39083333,233757.1429,24.24242424,6.393442623,2.785526861,245000.0,7.36196319,0.075371429,68.0,0.08312321396873423,0.2432935503079557,0.6393442623000001,0.2785526861,less than 90 days,0.08085106382978724
49505,124.0,10.07166667,146625.0,13.84615385,0.285714286,7.917414722,157600.0,10.28691393,0.064314721,41.25,0.052445789208270296,0.18402378466099314,0.028571428599999997,0.7917414722,less than 60 days,0.023936170212765957
91107,572.8333333,24.00583333,940133.3333,12.32876712,1.636363636,9.96202182,921500.0,8.309826046,0.090927835,56.5,0.27878635063035806,0.5401322121700018,0.1636363636,0.996202182,less than 60 days,0.05638297872340425
98144,471.0,22.64083333,703375.0,18.34862385,1.28,9.189338489,720300.0,7.331247206,0.057916146,38.0,0.22743318204740293,0.5052475997342125,0.128,0.9189338489000001,less than 60 days,0.01702127659574468
29841,77.66666667,10.15833333,116816.6667,14.64646465,5.714285714,5.252037011,118100.0,5.635062612,0.087823878,69.75,0.029080517735753906,0.18623868051828565,0.5714285714,0.5252037010999999,less than 90 days,0.08457446808510638
21742,121.0,12.91416667,,28.04428044,10.0,2.154398564,201600.0,5.219206681,0.06764881,91.0,0.050932929904185575,0.2566681149531038,1.0,0.21543985640000002,less than 120 days,0.12978723404255318
77025,197.25,12.40416667,,,,,,,,,0.08938477054967221,0.2436343037133584,NA,NA,NA,NA
94043,1067.833333,32.92166667,1469750.0,,,,,,,,0.528408135653051,0.7679896411868437,NA,NA,NA,NA
30060,107.1666667,10.03166667,172541.6667,10.12145749,1.103896104,7.053583759,154100.0,7.988787666,0.088773524,55.0,0.04395696757438224,0.18300152495591504,0.11038961039999999,0.7053583759000001,less than 60 days,0.05319148936170213
30542,114.5,11.92666667,,,,,,,,,0.047655068078668684,0.23143107848398883,NA,NA,NA,NA
33143,267.8333333,14.09333333,,12.03438395,2.931034483,4.861897528,462100.0,-1.722671204,0.018361826,100.5,0.1249789880484115,0.2868034790053413,0.2931034483,0.4861897528,less than 120 days,0.15
28409,135.6666667,13.64583333,,17.26457399,3.214285714,7.214473139,270300.0,4.970873786,0.048346282,74.0,0.05832913096318709,0.27536694855478033,0.3214285714,0.7214473138999999,less than 90 days,0.09361702127659574
48640,84.75,10.3325,,,,,,,,,0.03265254664649521,0.1906897697360014,NA,NA,NA,NA
90032,491.5,18.98333333,554758.3333,20.58823529,7.381818182,9.784560144,591900.0,10.12093023,0.125326913,56.5,0.2377710539586485,0.41177472795113607,0.7381818182,0.9784560144000001,less than 60 days,0.05638297872340425
78717,139.4166667,14.59833333,353766.6667,21.875,2.456140351,8.533351747,364100.0,8.427635497,0.0308624,49.5,0.060220205093293,0.29970950778195204,0.24561403510000002,0.8533351747,less than 60 days,0.04148936170212766
3301,152.4166667,11.865,,,,,,,,,0.06677592874432678,0.22985509468680518,NA,NA,NA,NA
50401,92.5,11.16583333,,,,,,,,,0.03656076651538074,0.21198684683993968,NA,NA,NA,NA
73012,104.4166667,11.465,207458.3333,24.03846154,6.222222222,1.81397597,209700.0,2.093476144,0.018793515,70.25,0.04257017987897125,0.21963249763602444,0.6222222222,0.181397597,less than 90 days,0.08563829787234042
54914,91.0,12.26666667,,,,,,,,,0.03580433686333838,0.2401202859771525,NA,NA,NA,NA
33813,114.1666667,12.9375,212658.3333,25.35714286,6.52173913,7.382267643,222000.0,7.40203193,0.061045045,65.5,0.04748697261724659,0.2572644330292111,0.652173913,0.7382267643,less than 90 days,0.07553191489361702
49341,157.0833333,12.68416667,246566.6667,23.61111111,8.0,6.608203287,253200.0,3.389138424,0.051793049,59.0,0.06912926540595057,0.2507901216489049,0.8,0.6608203287000001,less than 60 days,0.06170212765957447
76227,123.0,12.03166667,238116.6667,23.06501548,5.130890052,9.847396768,240900.0,7.881773399,0.090145289,53.75,0.05194150277357539,0.2341145102098188,0.5130890052,0.9847396768,less than 60 days,0.05053191489361702
93036,298.3333333,16.36666667,485833.3333,14.03508772,2.0,5.882474796,502100.0,6.716259299,0.076950807,60.0,0.14035972430660615,0.3449019057476552,0.2,0.5882474796,less than 90 days,0.06382978723404255
33903,113.5,9.795833333,,,,,,,,,0.04715078164397378,0.17697445201768508,NA,NA,NA,NA
23229,178.3333333,14.6725,288650.0,16.57142857,1.666666667,6.240160199,288900.0,6.291390728,0.037622015,55.5,0.07984535214321735,0.30160494773697255,0.16666666670000002,0.6240160199,less than 60 days,0.05425531914893617
93401,427.6666667,21.28833333,,19.04761905,1.818181818,9.819776274,709700.0,6.705758533,0.070328308,60.5,0.20558076989409985,0.47068244345626015,0.1818181818,0.9819776274,less than 90 days,0.06489361702127659
65714,99.33333333,12.95083333,,14.36464088,6.25,5.166413479,168700.0,7.111111111,0.026046236,58.5,0.04000672381744831,0.2576051861790488,0.625,0.5166413479,less than 60 days,0.06063829787234042
32301,103.25,10.44333333,,13.38912134,1.333333333,4.062974727,128300.0,0.0,0.077669525,63.25,0.041981845688350984,0.19352228091696694,0.1333333333,0.40629747270000005,less than 90 days,0.07074468085106383
56401,168.75,9.455,,,,,,,,,0.07501260716086737,0.16826394745585116,NA,NA,NA,NA
33990,134.4166667,11.6975,213708.3333,17.43119266,2.5,7.426460434,216500.0,5.558264261,0.004729792,84.5,0.05769877291981846,0.22557438217179074,0.25,0.7426460434,less than 90 days,0.11595744680851064
62025,132.0,10.98583333,,22.61484099,8.888888889,6.034387516,191800.0,3.619665046,0.058394161,75.75,0.05648008068582955,0.20738667816708836,0.8888888889000001,0.6034387515999999,less than 90 days,0.0973404255319149
77380,113.25,10.49666667,,17.85714286,6.842105263,7.033558901,224300.0,3.411710466,0.034266607,89.5,0.04702471003530005,0.19488529402744767,0.6842105263,0.7033558901,less than 90 days,0.12659574468085105
40241,131.1666667,12.49833333,259666.6667,24.28571429,7.142857143,2.985084933,262200.0,0.267686424,0.024435545,60.5,0.05605984200706001,0.24604087326535304,0.7142857143,0.2985084933,less than 90 days,0.06489361702127659
75230,200.3333333,13.92166667,561491.6667,20.05571031,8.010471204,8.210191962,609800.0,4.794638254,0.05083634,109.25,0.0909396537065053,0.2824162812747579,0.8010471204,0.8210191962,less than 120 days,0.16861702127659575
80601,206.0,14.37833333,335891.6667,23.63636364,7.764705882,9.378538876,334900.0,6.048131729,0.065371753,48.75,0.09379727685325265,0.2940870794040226,0.7764705882,0.9378538876,less than 60 days,0.0398936170212766
29456,107.75,10.98083333,178983.3333,15.96958175,0.869565217,4.482806242,169000.0,6.962025316,0.029130178,60.0,0.044251134644478066,0.20725889570395356,0.0869565217,0.4482806242,less than 90 days,0.06382978723404255
91750,354.0833333,20.59916667,630533.3333,20.8,7.672727273,9.547023892,642800.0,4.164641063,0.121242999,57.0,0.1684736930408472,0.45306976079122907,0.7672727273,0.9547023892000001,less than 60 days,0.0574468085106383
30030,285.6666667,15.49416667,424233.3333,20.08032129,4.74025974,7.158541638,503100.0,1.105305466,0.027815544,56.5,0.1339720961674231,0.32260386593063967,0.474025974,0.7158541638,less than 60 days,0.05638297872340425
53208,83.16666667,9.345,,20.77922078,5.098039216,2.2234498,121600.0,7.042253521,0.091990132,63.25,0.031854093126575896,0.16545273326688648,0.5098039216,0.22234498,less than 90 days,0.07074468085106383
50701,111.0833333,9.62,,,,,,,,,0.045932089409984875,0.17248076873929818,NA,NA,NA,NA
81301,248.4166667,18.89416667,,,,,,,,,0.11518742647503782,0.40949594086227614,NA,NA,NA,NA
37923,97.16666667,11.94666667,,19.2513369,4.473684211,5.920452976,209000.0,5.130784708,0.03592823,53.0,0.03891410321230459,0.23194220833652793,0.4473684211,0.5920452976,less than 60 days,0.04893617021276596
38104,120.4166667,11.96333333,193683.3333,26.54867257,9.555555556,6.784974451,199600.0,12.07186974,0.039619238,61.25,0.05063876283408976,0.2323681497099338,0.9555555555999999,0.6784974451,less than 90 days,0.06648936170212766
89183,152.0,16.04416667,243525.0,14.28571429,0.175438596,3.971136583,263000.0,11.01730688,0.087977186,46.5,0.06656580937972768,0.3366599368754632,0.0175438596,0.3971136583,less than 60 days,0.035106382978723406
28211,209.4166667,17.02333333,417050.0,20.97378277,6.515151515,8.957326336,469100.0,8.789424861,0.054917928,60.5,0.09552025552193646,0.3616840024023103,0.6515151515000001,0.8957326336,less than 90 days,0.06489361702127659
93458,231.6666667,15.58083333,,18.75,7.142857143,4.25977075,337500.0,7.040913416,0.05701037,75.0,0.10674062869389814,0.32481876178793223,0.7142857143,0.42597707500000004,less than 90 days,0.09574468085106383
60543,120.25,10.45583333,237333.3333,22.6744186,1.661129568,0.930810662,254000.0,6.722689076,0.055818898,68.5,0.0505547150781644,0.19384173707480387,0.1661129568,0.09308106619999999,less than 90 days,0.08191489361702127
60659,237.5833333,12.41583333,,21.62162162,5.315614618,2.15923215,274600.0,3.857791225,0.044745084,84.75,0.10972432339889057,0.24393246262362953,0.5315614618,0.21592321499999997,less than 90 days,0.11648936170212766
32211,92.91666667,10.93416667,130166.6667,15.81920904,1.063829787,6.660682226,140100.0,11.19047619,0.067209136,67.0,0.036770885864851235,0.2060662595517391,0.10638297869999999,0.6660682226,less than 90 days,0.07872340425531915
91206,479.9166667,21.44916667,,12.5,0.763636364,9.774892971,827500.0,5.481198215,0.097602417,53.5,0.23192973610690873,0.4747927795241382,0.0763636364,0.9774892971,less than 60 days,0.05
78628,138.8333333,13.50083333,317333.3333,27.31182796,9.649122807,7.315978456,319900.0,5.438365194,0.018165052,71.75,0.05992603797276853,0.27166125712387235,0.9649122806999999,0.7315978456,less than 90 days,0.08882978723404256
94520,377.25,16.285,457891.6667,23.52941176,9.833333333,8.391796713,494100.0,9.000661813,0.087630034,44.75,0.18015632879475543,0.3428147920979325,0.9833333333000001,0.8391796712999999,less than 60 days,0.03138297872340425
42001,79.33333333,10.89166667,,,,,,,,,0.029920995123550176,0.20498010861509364,NA,NA,NA,NA
60060,140.1666667,10.56416667,225741.6667,20.0,1.760797342,2.807623256,224100.0,3.462603878,0.075006693,74.0,0.060598419919314174,0.19661035727976695,0.1760797342,0.2807623256,less than 90 days,0.09361702127659574
60005,212.5,12.48166667,,26.4604811,8.438538206,2.960917,295600.0,3.068340307,0.060852503,89.0,0.09707513867876955,0.24561493189194714,0.8438538206,0.29609169999999996,less than 90 days,0.125531914893617
71603,42.33333333,8.7125,,,,,,,,,0.01126239703983863,0.1492882516803394,NA,NA,NA,NA
97236,197.9166667,14.83166667,302583.3333,27.5,9.493670886,6.671730424,307600.0,6.509695291,0.060139792,55.5,0.08972096152294504,0.3056726895652841,0.9493670886000001,0.6671730424,less than 60 days,0.05425531914893617
28270,142.3333333,15.61666667,334783.3333,20.15503876,6.666666667,9.076784974,373400.0,4.476776721,0.053727906,61.5,0.061691040494200704,0.3257345362774413,0.6666666667000001,0.9076784974000001,less than 90 days,0.06702127659574468
10305,386.8333333,19.66,478016.6667,22.47191011,9.897084048,8.353128021,520200.0,8.172177168,0.079811611,139.5,0.18498907377710538,0.42906795471389514,0.9897084048,0.8353128021,120+ days,0.23297872340425532
46544,80.33333333,8.92,,21.56862745,2.142857143,5.669106477,104200.0,5.465587045,0.052207294,55.5,0.030425281558245084,0.1545912239004319,0.2142857143,0.5669106477,less than 60 days,0.05425531914893617
36303,70.91666667,11.25833333,,,,,,,,,0.025676584301563287,0.2143508224079327,NA,NA,NA,NA
1701,274.1666667,14.07916667,417908.3333,,,,,,,,0.12817280216843166,0.28644142886350277,NA,NA,NA,NA
60446,117.5,9.600833333,178566.6667,22.07792208,1.395348837,0.256870598,177500.0,4.658018868,0.086,67.0,0.049167927382753406,0.1719909359554295,0.1395348837,0.025687059800000002,less than 90 days,0.07872340425531915
22701,137.5,14.26916667,264891.6667,18.21192053,5.64516129,3.13630714,243500.0,2.225020991,0.041544148,78.0,0.05925365607665154,0.29129716246262366,0.564516129,0.313630714,less than 90 days,0.10212765957446808
50322,134.0,10.54916667,192233.3333,15.04065041,2.142857143,6.33406988,198400.0,5.869797225,0.026532258,56.0,0.057488653555219364,0.19622700989036265,0.2142857143,0.6334069880000001,less than 60 days,0.05531914893617021
8820,258.1666667,14.60166667,461425.0,17.75362319,3.036020583,3.208120425,500800.0,2.392148845,0.060411342,91.25,0.12010421921331317,0.2997946962610851,0.3036020583,0.3208120425,less than 120 days,0.13031914893617022
28056,102.0833333,11.35,,19.67213115,5.757575758,6.251208397,176300.0,6.719128329,0.07551333,55.75,0.04139351149773071,0.21669350098392495,0.5757575758,0.6251208397,less than 60 days,0.054787234042553194
98201,262.1666667,15.79583333,315641.6667,14.63414634,2.16,5.310730562,331600.0,9.511228534,0.058088058,44.5,0.12212136495209279,0.3303134077027269,0.21600000000000003,0.5310730562,less than 60 days,0.030851063829787233
33803,113.3333333,11.10833333,156491.6667,22.27722772,2.173913043,6.75252037,161200.0,8.625336927,0.081333747,63.5,0.04706673388804841,0.21051734851388998,0.21739130430000003,0.675252037,less than 90 days,0.07127659574468086
84003,224.1666667,16.73166667,338400.0,25.24752475,8.666666667,7.153017539,384600.0,8.95184136,0.051047842,45.0,0.10295848043368634,0.35423002555649263,0.8666666666999999,0.7153017539000001,less than 60 days,0.031914893617021274
85143,106.3333333,14.25583333,195141.6667,16.93121693,2.461538462,5.942549372,207800.0,8.285565399,0.0383205,53.5,0.043536728845184065,0.290956409057221,0.2461538462,0.5942549372,less than 60 days,0.05
76132,124.4166667,12.41166667,,25.0,8.167539267,7.676425908,316400.0,4.768211921,0.052256637,64.0,0.052655908572869385,0.24382597740806053,0.8167539267,0.7676425908,less than 90 days,0.07234042553191489
30308,270.0,12.58166667,262183.3333,10.28806584,0.25974026,6.516365143,260100.0,9.700548292,0.067247213,40.75,0.1260716086737267,0.24817058115464236,0.025974026,0.6516365143,less than 60 days,0.022872340425531913
40511,101.6666667,10.98583333,,13.79310345,0.625,6.709018091,160500.0,6.150793651,0.090211838,58.5,0.041183392183560256,0.20738667816708836,0.0625,0.6709018091,less than 60 days,0.06063829787234042
60517,164.1666667,11.96666667,,29.32692308,6.146179402,3.093495374,265800.0,2.983339791,0.056862302,71.0,0.07270129435199194,0.23245333818906694,0.6146179401999999,0.30934953740000004,less than 90 days,0.08723404255319149
33460,159.5,10.21666667,179800.0,18.91891892,7.528735632,9.255627676,195100.0,12.83979179,0.071189134,91.0,0.07034795763993948,0.18772947609190116,0.7528735632,0.9255627676,less than 120 days,0.12978723404255318
33823,102.9166667,10.98583333,166308.3333,14.12429379,5.217391304,9.101643419,157700.0,10.74438202,0.084166138,83.5,0.04181375022692889,0.20738667816708836,0.5217391304000001,0.9101643419000001,less than 90 days,0.11382978723404255
34608,87.91666667,10.80833333,142500.0,18.8976378,3.467741935,7.986465958,150200.0,13.01730625,0.08677763,73.5,0.0342494536913767,0.2028504007258044,0.3467741935,0.7986465958,less than 90 days,0.0925531914893617
77093,84.33333333,7.150833333,,,,,,,,,0.03244242729702471,0.10937752901939736,NA,NA,NA,NA
61107,67.83333333,8.64,,20.90163934,3.333333333,1.674492473,113900.0,8.891013384,0.047594381,66.5,0.02412170112455875,0.14743540596488539,0.33333333330000003,0.1674492473,less than 90 days,0.07765957446808511
14304,82.58333333,9.014166667,,16.90140845,4.814814815,8.875155365,106200.0,14.68682505,0.112090395,93.0,0.031559926036308625,0.15699779363132202,0.48148148150000003,0.8875155364999999,less than 120 days,0.13404255319148936
71901,73.83333333,10.555,,,,,,,,,0.02714741973272819,0.19637608934549822,NA,NA,NA,NA
90807,401.0,20.11416667,607208.3333,11.9266055,0.618181818,6.965198177,636000.0,3.616813294,0.116183962,50.25,0.19213313161875945,0.4406748618671574,0.061818181800000004,0.6965198177,less than 60 days,0.04308510638297872
36535,91.91666667,10.48166667,,20.10723861,5.454545455,5.814114073,162200.0,10.94391245,-0.033310727,72.5,0.03626659943015633,0.19450194663804338,0.5454545454999999,0.5814114073,less than 90 days,0.09042553191489362
90012,541.3333333,17.525,,,,,,,,,0.2629013279374685,0.3745048429553528,NA,NA,NA,NA
19116,151.8333333,13.28833333,227175.0,13.76146789,0.625,4.645767159,237000.0,6.23038996,0.0627173,69.0,0.06648176162380232,0.26623050244064506,0.0625,0.4645767159,less than 90 days,0.08297872340425531
33432,338.75,12.93,,13.80670611,8.333333333,8.152879437,556600.0,8.056688022,0.041131872,156.0,0.1607413010590015,0.2570727593345089,0.8333333333,0.8152879436999999,120+ days,0.2680851063829787
32168,135.5,12.3075,210083.3333,15.40540541,5.0,8.851677945,224100.0,8.260869565,0.043922356,97.25,0.058245083207261725,0.24116384267423138,0.5,0.8851677945,less than 120 days,0.14308510638297872
37876,122.6666667,9.126666667,,,,,,,,,0.0517734073121533,0.15987289905185412,NA,NA,NA,NA
20007,665.0,20.7575,981641.6667,13.19796954,2.150537634,7.307001795,993100.0,4.448885149,0.040438022,65.5,0.32526475037821484,0.45711620537197484,0.2150537634,0.7307001795,less than 90 days,0.07553191489361702
42071,74.75,11.50166667,,,,,,,,,0.02760968229954614,0.22056956911753434,NA,NA,NA,NA
47711,84.0,8.849166667,,18.0952381,1.666666667,1.59439304,100800.0,0.198807157,0.067688492,59.5,0.03227433182047403,0.152780972347875,0.16666666670000002,0.159439304,less than 60 days,0.0627659574468085
77034,94.5,9.828333333,,,,,,,,,0.03756933938477055,0.17780503802806102,NA,NA,NA,NA
85323,115.0,14.04166667,,18.13471503,4.230769231,5.676702113,209600.0,7.5423294,0.036865458,54.5,0.04790721129601614,0.28548306038999205,0.4230769231,0.5676702113000001,less than 60 days,0.052127659574468084
15227,99.66666667,10.44083333,120736.3636,19.42857143,3.666666667,3.37039083,123600.0,2.317880795,0.073058252,65.0,0.040174819299041854,0.19345838968539958,0.3666666667,0.33703908299999996,less than 90 days,0.07446808510638298
36832,95.16666667,11.9725,,,,,,,,,0.03790553034291477,0.2326024176442025,NA,NA,NA,NA
66049,135.5,11.96416667,,,,,,,,,0.058245083207261725,0.23238944695749952,NA,NA,NA,NA
29455,221.5,17.1375,342633.3333,13.30977621,4.782608696,9.194862588,406300.0,8.029779314,0.038789072,111.5,0.1016137165910237,0.36460170206240894,0.47826086959999997,0.9194862587999999,less than 120 days,0.17340425531914894
37803,112.6666667,11.92333333,182516.6667,21.27659574,8.684210526,6.182847673,186100.0,4.141018467,0.05279957,59.0,0.046730542965204236,0.23134589000485575,0.8684210525999999,0.6182847673,less than 60 days,0.06170212765957447
33705,132.25,11.10083333,,29.87012987,9.112903226,8.995995028,178100.0,15.79973992,0.067608085,77.5,0.056606152294503276,0.21032567481918782,0.9112903226,0.8995995027999999,less than 90 days,0.10106382978723404
34134,266.3333333,11.35666667,419616.6667,11.72022684,6.875,5.870736086,472900.0,1.764579298,0.022184394,127.5,0.12422255839636913,0.21686387768662627,0.6875,0.5870736086,120+ days,0.2074468085106383
1810,253.5,17.625,562791.6667,19.62616822,6.444444444,5.853473277,632100.0,4.531172482,0.07469546,63.0,0.11775088250126071,0.377060492218048,0.6444444444,0.5853473277,less than 90 days,0.07021276595744681
2886,176.4166667,11.67916667,,17.41293532,3.114754098,1.635823781,227500.0,4.935424354,0.088175824,70.5,0.07887880317700455,0.2251058465588183,0.3114754098,0.1635823781,less than 90 days,0.08617021276595745
61614,79.16666667,9.091666667,,30.63291139,9.230769231,2.005938406,128900.0,3.451043339,-0.034561676,89.5,0.029836947387796266,0.1589784218099108,0.9230769231,0.2005938406,less than 90 days,0.12659574468085105
77566,106.75,8.930833333,209675.0,,,,,,,,0.043746848209783154,0.15486808589537174,NA,NA,NA,NA
90033,422.75,17.54583333,,,,,,,,,0.2031013615733737,0.3750372697998927,NA,NA,NA,NA
22102,350.0833333,17.64083333,,17.87234043,3.064516129,8.257146803,512900.0,6.87643259,0.035455254,64.5,0.16645654730206758,0.3774651365994531,0.3064516129,0.8257146803,less than 90 days,0.07340425531914893
2150,292.5,12.96166667,311841.6667,,,,,,,,0.1374180534543621,0.25788204835288403,NA,NA,NA,NA
19141,73.41666667,8.693333333,,11.88118812,1.875,1.120701561,98600.0,-5.82617001,0.198559838,85.25,0.026937300388300552,0.14879841889647064,0.1875,0.1120701561,less than 90 days,0.1175531914893617
92831,384.1666667,18.87916667,628150.0,18.86792453,2.727272727,8.696312664,647400.0,3.023551878,0.122315416,50.0,0.1836443099848714,0.4091125934728718,0.27272727269999997,0.8696312664000001,less than 60 days,0.0425531914893617
84067,185.1666667,13.14,,17.85714286,0.555555556,8.931086866,236700.0,13.36206897,0.081056189,41.0,0.08329130948058498,0.26243962278616884,0.055555555599999994,0.8931086866,less than 60 days,0.023404255319148935
96740,361.6666667,18.51333333,,,,,,,,,0.172297865204236,0.3997631764164686,NA,NA,NA,NA
14626,95.75,7.948333333,137408.3333,18.55670103,8.181818182,0.057312526,136600.0,-7.389830508,0.029026354,72.25,0.03819969742813918,0.12975883188939152,0.8181818182,0.0057312526,less than 90 days,0.0898936170212766
90806,395.0,18.05916667,501866.6667,14.51612903,2.145454545,9.201077199,521900.0,8.143389971,0.150540333,57.0,0.18910741301059,0.38815626951877125,0.2145454545,0.9201077199000001,less than 60 days,0.0574468085106383
14226,115.5833333,10.16333333,,12.77777778,1.111111111,7.826957603,174100.0,6.483180428,0.064066628,78.5,0.048201378366111956,0.18636646298142043,0.1111111111,0.7826957603,less than 90 days,0.10319148936170212
2720,151.5,12.82916667,225283.3333,24.74226804,8.524590164,0.600745753,248600.0,4.850274146,0.074959775,70.25,0.06631366616238023,0.2544958130798129,0.8524590163999999,0.0600745753,less than 90 days,0.08563829787234042
19426,155.5,13.75833333,297758.3333,17.00404858,2.375,4.513879298,354300.0,4.175242576,0.050465707,76.25,0.06833081190115986,0.27824205397531243,0.2375,0.4513879298,less than 90 days,0.09840425531914894
24073,109.75,11.8325,,,,,,,,,0.045259707513867875,0.22902450867642923,NA,NA,NA,NA
6340,145.75,11.355,,19.04761905,7.142857143,1.113796437,207600.0,1.218917601,0.077442197,90.0,0.06341401916288451,0.21682128344705973,0.7142857143,0.1113796437,less than 120 days,0.1276595744680851
95116,558.75,19.49666667,648066.6667,,,,,,,,0.271684316691881,0.4248937276700146,NA,NA,NA,NA
29349,96.0,10.38166667,,12.01413428,4.285714286,7.177875984,156500.0,4.125083167,0.08428754,72.25,0.03832576903681291,0.19194629737534818,0.4285714286,0.7177875984,less than 90 days,0.0898936170212766
93905,281.5,15.9025,,,,,,,,,0.13187090267271812,0.3330394336681234,NA,NA,NA,NA
90063,410.6666667,16.27166667,,,,,,,,,0.19700790050428643,0.34247403894809475,NA,NA,NA,NA
29642,103.3333333,10.9475,186391.6667,14.67181467,5.714285714,5.09667173,184900.0,3.934794829,0.062379665,69.0,0.04202386954109935,0.20640701270157683,0.5714285714,0.509667173,less than 90 days,0.08297872340425531
15146,98.41666667,10.36583333,,19.78021978,5.666666667,2.866316807,138300.0,4.063205418,0.047180043,80.75,0.03954446125567322,0.19154165273837817,0.5666666667,0.2866316807,less than 90 days,0.10797872340425532
60101,167.0833333,11.14416667,223183.3333,21.6,3.687707641,0.564839111,227700.0,1.290035587,0.071093544,77.25,0.07417212975289965,0.21143312300339903,0.3687707641,0.05648391109999999,less than 90 days,0.10053191489361703
30265,106.75,12.22166667,222200.0,18.78172589,6.558441558,6.237398149,226200.0,7.509505703,0.085963749,58.75,0.043746848209783154,0.23897024380893964,0.6558441558,0.6237398149,less than 60 days,0.061170212765957445
98444,184.3333333,13.5925,233833.3333,15.15151515,3.44,3.288910371,250100.0,9.548839247,0.064718113,42.5,0.08287107075138678,0.27400393569986453,0.344,0.3288910371,less than 60 days,0.026595744680851064
55311,182.5833333,14.47916667,,27.81065089,8.52173913,4.85084933,361500.0,3.551990834,0.050807746,58.0,0.0819885694906707,0.29666402591428354,0.852173913,0.485084933,less than 60 days,0.059574468085106386
85014,185.5,15.03833333,242933.3333,25.42372881,9.384615385,8.529208673,283700.0,14.8582996,0.024606979,59.0,0.08345940494200706,0.31095436453781083,0.9384615385,0.8529208672999999,less than 60 days,0.06170212765957447
21227,159.6666667,10.59583333,193708.3333,20.88607595,2.5,0.154674769,206700.0,2.887008462,0.051103048,65.25,0.07043200539586486,0.1974196460425771,0.25,0.015467476899999999,less than 90 days,0.075
95662,244.8333333,17.17,363541.6667,18.03278689,1.176470588,3.946278138,377500.0,3.965849628,0.03186755,45.75,0.11338040005042864,0.36543228807278494,0.1176470588,0.3946278138,less than 60 days,0.03351063829787234
27804,73.58333333,10.70583333,,,,,,,,,0.027021348124054465,0.20023086023154185,NA,NA,NA,NA
22630,148.75,14.26916667,211125.0,25.55205047,9.247311828,5.155365281,208400.0,4.461152882,0.069846449,73.5,0.06492687846696923,0.29129716246262366,0.9247311828000001,0.5155365281,less than 90 days,0.0925531914893617
94952,477.5,22.35166667,,24.57627119,3.333333333,9.767987847,795500.0,3.783431181,0.041411691,47.75,0.23071104387291982,0.49785751411996226,0.33333333330000003,0.9767987847,less than 60 days,0.03776595744680851
54016,152.6666667,14.7775,,17.45454545,5.304347826,8.78884132,320600.0,7.295850067,0.037454772,64.25,0.06690200035300051,0.3042883794628025,0.5304347826,0.8788841319999999,less than 90 days,0.07287234042553191
1020,149.5,10.6925,175441.6667,22.22222222,5.0,1.677254523,186300.0,4.194630872,0.070359635,72.25,0.06530509329299042,0.19989010708170413,0.5,0.1677254523,less than 90 days,0.0898936170212766
92065,269.8333333,17.94416667,511800.0,28.30188679,8.58974359,7.204805966,528500.0,4.736424891,0.038824976,57.5,0.1259875609178013,0.38521727286667184,0.858974359,0.7204805966000001,less than 60 days,0.05851063829787234
28734,132.5,10.05916667,,,,,,,,,0.056732223903177004,0.1837043285031562,NA,NA,NA,NA
84065,237.3333333,16.07583333,375358.3333,27.47747748,9.117647059,8.716337522,408600.0,7.753164557,0.046571219,50.75,0.10959825179021684,0.33746922563827336,0.9117647058999999,0.8716337522,less than 60 days,0.04414893617021277
