Zip,PctPriceCut,BS_DaysOnMarket,BuyerSellerIndex,MarketHealthIndex,ZHVI,YoY,ForecastYoYPctChange,NegativeEquity,Delinquency,MH_DaysOnMarket,DaysOnMarket_Average
84020,29.53216374,51.0,9.705882353,6.359618837,490700.0,8.585970347,0.035157938,0.052943058,0.012084592,53.0,52.0
84047,23.77622378,41.0,4.411764706,8.014086452,290700.0,7.467652495,0.053061576,0.056782334,0.0,42.0,41.5
84096,23.89380531,46.0,7.941176471,6.00055241,405000.0,5.854678515,0.043740741,0.040005316,0.009966777,45.0,45.5
84123,28.22580645,40.5,6.176470588,9.138240575,316700.0,13.71633752,0.03809599,0.034800645,0.0,41.0,40.75
84120,29.53020134,41.0,7.647058824,9.146526723,273700.0,11.12464474,0.048366825,0.037605295,0.0,45.0,43.0
84106,26.88679245,40.0,4.117647059,7.817290429,374600.0,14.41661576,0.052851041,0.055578512,0.003717472,40.0,40.0
84065,27.47747748,49.0,9.117647059,8.716337522,408600.0,7.753164557,0.046571219,0.03816187,0.004166667,52.5,50.75
84081,22.97297297,42.0,5.588235294,6.566772545,347500.0,5.080133051,0.052811511,0.028475278,0.004545455,43.0,42.5
84095,27.65957447,62.0,9.411764706,7.19997238,473700.0,4.224422442,0.022991345,0.048288894,0.0,63.5,62.75
84129,21.77419355,42.0,2.647058824,5.002762049,289500.0,8.386372145,0.053233161,,,43.5,42.75
84103,20.42253521,48.0,6.470588235,5.266537771,466800.0,6.356801094,0.015042845,0.067614126,0.0,51.0,49.5
84116,18.30985915,38.0,0.294117647,7.397458915,261800.0,12.16795201,0.058258212,0.048848182,0.005681818,40.0,39.0
84088,26.95652174,41.0,5.882352941,9.053998067,342400.0,9.253350351,0.045791472,0.030679612,0.0,41.0,41.0
84118,21.96969697,43.0,4.705882353,7.547990609,260000.0,11.6838488,0.053630769,0.035891089,0.004310345,43.0,43.0
84115,25.0,35.0,2.058823529,7.908438061,278900.0,9.587426326,0.05926497,0.058355438,0.006493506,39.5,37.25
84070,14.39393939,41.0,1.176470588,6.912719238,313300.0,8.784722222,0.053431216,0.047551253,0.017964072,41.0,41.0
84117,20.64516129,44.0,3.823529412,6.448694932,416900.0,11.17333333,0.022041257,0.047666009,0.0,41.0,42.5
84084,25.45454545,37.0,2.352941176,8.045159508,308000.0,10.59245961,0.05224026,0.046450482,0.0,36.0,36.5
84102,21.875,48.0,7.352941176,6.664134788,352500.0,13.93018746,0.039685106,0.090301003,0.009259259,43.0,45.5
84105,25.74257426,40.0,3.529411765,7.163375224,445700.0,7.371717658,0.049566973,0.049180328,0.0,42.5,41.25
84094,22.91666667,39.0,1.764705882,6.183538185,338500.0,7.94005102,0.038886263,0.038701068,0.005747126,40.0,39.5
84109,31.06060606,42.0,8.235294118,6.176633062,467600.0,8.240740741,0.026462789,0.041819723,0.013513514,46.0,44.0
84092,22.93577982,46.0,7.058823529,5.178152189,474900.0,4.927087936,0.026755106,0.031047577,0.014388489,46.0,46.0
84044,18.51851852,44.5,2.941176471,9.129263914,253000.0,14.11817772,0.061964427,0.034965035,0.013333333,42.0,43.25
84124,33.33333333,43.0,8.529411765,6.802927772,479000.0,8.592155974,0.033375783,0.04168056,0.016,49.0,46.0
84128,13.91304348,40.0,0.588235294,6.67932606,281500.0,9.575710393,0.052827709,0.03589527,0.017647059,40.0,40.0
84108,30.59701493,45.5,8.823529412,8.486396907,551000.0,10.82059533,0.036927405,0.054516514,0.0,47.0,46.25
84093,38.01652893,49.0,10.0,8.20950145,440500.0,5.534259703,0.031296254,0.0373807,0.0,56.0,52.5
84029,8.0,60.0,5.0,9.714818395,274300.0,14.5302714,0.076773606,0.037037037,0.0,47.0,53.5
84101,19.71830986,47.0,5.294117647,6.362380887,339600.0,14.26648721,0.055332744,0.157004831,0.0,42.0,44.5
78227,17.47572816,56.5,1.636363636,6.898218478,119900.0,17.31898239,0.046997498,,,59.5,58.0
78210,18.02325581,65.0,3.272727273,7.91396216,124500.0,19.48176583,0.058016064,,,59.5,62.25
91910,20.25316456,51.0,1.794871795,6.555724347,522900.0,5.3808948,0.050252438,0.062037189,0.021220159,48.0,49.5
92126,16.77018634,40.0,0.256410256,7.436818119,585300.0,3.739808579,0.035496327,0.046925134,0.008547009,40.0,40.0
91911,20.49689441,51.0,1.923076923,5.23684574,470300.0,3.956675508,0.048050181,0.053186541,0.026239067,50.0,50.5
92109,25.49019608,61.0,7.820512821,9.098190858,950900.0,5.879078054,0.020413293,0.071187869,0.00591716,61.0,61.0
92101,28.33333333,68.5,9.230769231,6.736638586,590200.0,3.671175127,0.046196205,0.135935397,0.004950495,80.0,74.25
92021,34.63414634,60.0,9.743589744,8.721861621,474300.0,4.402377284,0.04134514,0.058049202,0.007434944,60.5,60.25
92154,24.26470588,50.5,2.948717949,5.389448971,460900.0,3.642905329,0.044621393,0.056842404,0.02,50.0,50.25
92104,28.92561983,45.0,4.102564103,9.18381439,608500.0,4.141708027,0.050414133,0.056722031,0.005524862,46.0,45.5
92115,29.89130435,43.0,4.230769231,7.208258528,522400.0,4.396482814,0.044165391,0.065190951,0.014925373,44.0,43.5
92105,25.0,49.0,2.564102564,5.104957879,409800.0,1.435643564,0.051830161,0.059849624,0.010050251,45.5,47.25
92122,15.83333333,40.0,0.128205128,8.917276619,715300.0,5.844924534,0.034048651,0.053911634,0.007518797,40.0,40.0
92130,25.17730496,48.0,2.179487179,9.40615937,1112700.0,8.291970803,0.028326593,0.040614709,0.0,46.0,47.0
92117,35.71428571,41.0,4.871794872,8.828200525,653500.0,4.326309068,0.031107881,0.042169829,0.004545455,41.0,41.0
92128,24.8502994,43.0,1.282051282,9.164480044,657100.0,5.541278509,0.029761071,0.043232196,0.0,46.0,44.5
92020,29.29936306,50.0,7.051282051,6.131749758,519400.0,5.483346872,0.047185214,0.05831202,0.013157895,48.0,49.0
92056,31.22362869,49.0,7.692307692,8.730838282,525600.0,5.267374324,0.036679985,0.043764706,0.007168459,52.5,50.75
92071,30.03952569,47.0,6.153846154,8.889656125,507300.0,3.93362016,0.045813128,0.040732077,0.010135135,50.0,48.5
92024,21.71945701,50.0,1.41025641,9.424112692,991800.0,3.929581892,0.028210325,0.025337148,0.0,59.0,54.5
92057,23.97660819,53.0,3.974358974,7.8994614,484100.0,4.107526882,0.046802314,0.060153467,0.013667426,58.0,55.5
92103,25.51020408,54.0,5.897435897,7.782764811,734100.0,7.261835184,0.030621169,0.079447323,0.0,59.0,56.5
91977,24.73684211,55.0,5.128205128,7.017677116,456000.0,3.589277601,0.05104386,0.061565665,0.020887728,56.0,55.5
92037,20.0,69.0,4.358974359,7.590802375,1598900.0,0.282237832,0.008088061,0.045858514,0.007751938,77.5,73.25
92078,28.98550725,49.0,6.282051282,8.962850435,638700.0,4.945777194,0.025969939,0.044945916,0.012448133,54.0,51.5
92026,30.21582734,55.5,9.102564103,8.422179257,506700.0,5.694618273,0.04243734,0.057556699,0.013245033,61.0,58.25
92129,29.51807229,42.0,3.461538462,9.80113244,785900.0,5.902169519,0.037872503,0.035870664,0.0,48.0,45.0
92114,25.58139535,49.0,3.846153846,4.770749896,440400.0,3.501762632,0.044028156,0.060046505,0.025056948,47.0,48.0
91942,29.62962963,49.0,6.666666667,8.28269576,520600.0,5.534157713,0.047568191,0.05539736,0.004672897,49.0,49.0
92111,34.02777778,42.0,4.615384615,8.898632786,593000.0,5.572369592,0.039365936,0.055938697,0.01369863,43.0,42.5
92027,27.5862069,50.0,5.769230769,8.763982875,461600.0,3.428187318,0.056267331,0.056424079,0.015923567,54.0,52.0
92028,26.25298329,76.0,8.717948718,8.318602403,569000.0,5.272895467,0.032525483,0.053932101,0.011952191,81.0,78.5
92116,28.125,43.0,2.692307692,8.182571468,621100.0,4.036850921,0.045591692,0.069329314,0.0,42.0,42.5
91950,23.80952381,54.0,3.717948718,6.145560006,414700.0,4.695783893,0.041468531,0.058252427,0.017241379,53.0,53.5
92009,25.42955326,48.0,2.435897436,9.220411545,885800.0,4.211764706,0.026674193,0.030039937,0.005780347,52.0,50.0
92064,22.51082251,48.0,0.897435897,8.556138655,728500.0,4.895608351,0.031092656,0.031722881,0.017241379,52.0,50.0
92054,17.24137931,58.0,3.076923077,9.212815909,666300.0,7.485078238,0.056318475,0.052511416,0.0,58.5,58.25
92127,24.54545455,50.0,2.820512821,8.470515122,866600.0,4.021125915,0.029113778,0.044107143,0.008097166,50.0,50.0
92040,23.8410596,51.0,3.205128205,7.786217373,509100.0,3.961609148,0.044411707,0.054426378,0.012448133,55.0,53.0
92025,27.5,57.0,8.461538462,7.339455876,527700.0,3.980295567,0.045730529,0.04846478,0.037267081,53.0,55.0
92069,36.36363636,46.0,7.307692308,9.314321226,556600.0,6.24164917,0.046157025,0.048258593,0.018867925,48.0,47.0
92084,29.94011976,55.0,8.846153846,8.913824057,546100.0,4.496747034,0.041499725,0.054317192,0.009433962,58.0,56.5
91913,25.53191489,53.0,5.512820513,5.980527551,565300.0,3.440073193,0.038473377,0.061960083,0.021634615,53.0,53.0
92019,26.41509434,55.0,7.435897436,7.172351885,542800.0,2.29928383,0.041379882,0.063702721,0.017361111,56.0,55.5
92058,34.61538462,49.0,8.076923077,5.786493578,461100.0,5.201916496,0.053157666,0.070408163,0.028985507,49.0,49.0
92102,27.77777778,55.5,8.333333333,5.986742163,434600.0,5.562302648,0.039779107,0.074291823,0.007194245,62.0,58.75
92107,23.40425532,54.0,3.333333333,8.42010772,965300.0,2.768018737,0.019424013,0.054384018,0.0,53.5,53.75
92065,28.30188679,56.0,8.58974359,7.204805966,528500.0,4.736424891,0.038824976,0.0524965,0.022222222,59.0,57.5
92113,14.89361702,54.0,1.538461538,3.671454219,393800.0,8.724461623,0.037854241,0.082400814,0.037037037,46.0,50.0
92108,18.84057971,42.0,0.384615385,6.048197763,373700.0,3.776728686,0.071624298,0.100558659,0.013888889,43.0,42.5
91941,29.7752809,56.0,8.974358974,7.363623809,636700.0,4.806584362,0.042206691,0.056677721,0.021276596,65.0,60.5
92131,23.8372093,46.0,1.025641026,8.815771302,848400.0,5.970522108,0.028966289,0.036262799,0.005882353,51.5,48.75
92110,22.12389381,46.0,0.641025641,7.897389863,618700.0,2.774086379,0.041790852,0.063581113,0.0,47.0,46.5
92120,27.51677852,42.0,2.051282051,9.07540395,641400.0,4.667101828,0.039052074,0.052363854,0.0,42.5,42.25
92008,25.47770701,65.5,8.205128205,9.067117801,845400.0,3.679175865,0.023894015,0.036150464,0.0,69.5,67.5
92083,23.30097087,54.5,3.58974359,8.982875293,474800.0,7.081641858,0.048732098,0.04757085,0.0,55.0,54.75
92123,25.37313433,45.0,1.666666667,9.291534318,596500.0,5.837473385,0.043027661,0.053747161,0.014084507,49.0,47.0
92124,28.07017544,42.0,2.307692308,6.648943516,670000.0,5.032136699,0.04348209,0.045614035,0.009615385,39.0,40.5
92081,23.62204724,47.0,1.153846154,8.869631266,560200.0,2.921183171,0.04754909,0.038542397,0.009090909,49.0,48.0
92139,29.26829268,48.0,5.641025641,4.679602265,435900.0,2.251935257,0.044684561,0.060125786,0.016736402,52.5,50.25
92011,26.28205128,51.0,5.384615385,7.704736915,905100.0,3.986672794,0.028511767,0.032500991,0.036585366,55.0,53.0
92119,22.85714286,47.0,0.769230769,9.179671316,608600.0,5.880306193,0.037693066,0.04789644,0.013513514,47.0,47.0
91932,22.77227723,63.5,5.0,9.180361828,590800.0,8.883155179,0.053835477,0.092503987,0.025862069,63.0,63.25
92118,22.84263959,90.0,6.794871795,3.653500898,1770300.0,1.788178473,0.022831723,0.033586132,0.032258065,95.0,92.5
91915,32.94797688,47.5,7.179487179,4.341251208,561700.0,3.787878788,0.033720847,0.064862343,0.017985612,48.0,47.75
91945,21.95121951,44.0,0.512820513,7.559729319,452300.0,2.585620322,0.051578598,0.049438202,0.037878788,50.0,47.0
92106,24.26470588,61.0,6.538461538,9.756939649,1099200.0,6.594259116,0.037033297,0.03843605,0.0,62.0,61.5
92029,27.27272727,55.0,7.564102564,8.608617594,716600.0,4.066221319,0.040883338,0.051194539,0.0,66.0,60.5
92082,23.07692308,84.0,6.923076923,7.768264052,607300.0,4.851519337,0.04533509,0.050847458,0.0,74.0,79.0
92014,29.45736434,79.0,9.615384615,8.181880956,1810500.0,2.201524132,0.021114609,0.030927835,0.0,80.0,79.5
92075,28.42105263,70.0,9.358974359,6.528794365,1337600.0,5.231689088,0.022173295,0.037623762,0.0,48.0,59.0
91901,31.95876289,60.5,9.487179487,5.475072504,628700.0,5.345174263,0.035778591,0.047297297,0.023809524,64.0,62.25
92010,27.27272727,50.5,5.256410256,9.497997514,736700.0,2.376320178,0.029891408,0.036253776,0.0,63.0,56.75
91902,27.27272727,55.5,7.948717949,3.743958017,671900.0,3.752316245,0.030888525,0.078475336,0.007142857,52.0,53.75
91914,35.0,62.5,9.871794872,5.621461124,689300.0,2.13364943,0.027603366,0.057798555,0.022058824,63.0,62.75
92067,17.98245614,128.0,6.025641026,4.087833172,2759800.0,-2.117396702,0.015182622,,,123.0,125.5
91935,22.80701754,89.0,6.41025641,8.871012291,673500.0,10.13900245,0.045896065,0.05510907,0.0625,53.0,71.0
92003,30.35714286,108.0,10.0,5.88937992,603100.0,1.34431188,0.055496601,0.065400844,0.064516129,53.0,80.5
92004,5.405405405,144.0,4.743589744,9.612622566,215000.0,12.74252753,0.100306977,,,53.0,98.5
92091,9.302325581,91.0,4.487179487,0.77544538,2194700.0,0.476125074,0.012942088,,,113.0,102.0
94109,3.47826087,40.0,1.833333333,9.736914791,1246400.0,2.906208719,0.087669288,0.050203528,0.013513514,43.0,41.5
94565,17.2,46.0,9.166666667,6.279519403,426700.0,8.575063613,0.098450902,0.073322164,0.030913978,48.5,47.25
94501,9.0,40.0,4.166666667,9.805966027,999000.0,7.073954984,0.055725726,0.019157088,0.0,41.0,40.5
94110,4.494382022,36.0,0.333333333,9.713437371,1555300.0,7.247276238,0.046596798,0.022145528,0.012987013,36.0,36.0
94536,18.46153846,37.0,5.333333333,9.866040602,1063800.0,14.80682063,0.074940778,0.026623687,0.0,38.0,37.5
94544,13.74045802,41.0,6.5,9.190029002,653400.0,12.19093407,0.101648301,0.038800433,0.03187251,43.0,42.0
94509,12.13389121,44.0,7.0,9.1340975,405300.0,8.311063602,0.122104614,0.066144708,0.010204082,45.0,44.5
94541,16.27906977,42.0,8.333333333,9.752106063,641800.0,11.48167448,0.099284824,0.041978749,0.008298755,42.0,42.0
94538,14.37125749,37.0,3.666666667,9.962712333,988000.0,14.69700488,0.069533401,0.025885104,0.006451613,41.0,39.0
94513,13.19018405,46.0,7.666666667,8.525065599,578500.0,4.271809661,0.077396716,0.046054822,0.014457831,48.0,47.0
94587,12.7388535,37.0,3.0,9.741748377,907600.0,12.49380268,0.062508814,0.027178257,0.019607843,38.0,37.5
94568,16.35514019,39.0,6.0,9.909542881,917900.0,7.937441204,0.076625994,0.033193025,0.003623188,40.0,39.5
94080,6.741573034,36.0,0.5,9.801822953,1029300.0,14.63414634,0.093008841,0.023013461,0.012578616,36.0,36.0
94112,7.865168539,39.0,2.5,9.738295815,1052000.0,7.952796306,0.085355513,0.021821632,0.007246377,40.0,39.5
94806,4.255319149,48.0,4.5,3.85029692,,,,0.071173165,0.0215311,49.0,48.5
94553,15.38461538,43.0,8.5,9.415136031,617900.0,5.085034014,0.075177213,0.033880499,0.015503876,45.0,44.0
94015,2.985074627,38.0,0.833333333,9.810799613,1010400.0,11.72047766,0.097732581,0.023075655,0.021428571,40.5,39.25
94611,6.557377049,39.0,1.5,9.34746582,1288700.0,3.743358557,0.045504772,0.016585366,0.0,40.0,39.5
94550,19.11764706,37.0,5.666666667,9.687197901,873500.0,9.296796797,0.065065827,0.020093147,0.013245033,40.0,38.5
94577,7.216494845,39.0,2.166666667,9.761082723,678400.0,11.70755804,0.080275649,0.037166764,0.010471204,39.0,39.0
94546,11.11111111,38.0,2.666666667,9.712056346,793200.0,9.256198347,0.075534544,0.028664143,0.006289308,38.0,38.0
94403,11.11111111,36.0,1.333333333,9.982046679,1582100.0,11.51758652,0.091607357,0.010475592,0.0,40.0,38.0
94010,10.78431373,38.0,2.333333333,9.895732634,2764500.0,9.916106715,0.069442576,0.006682705,0.0,38.0,38.0
94539,12.30769231,40.0,5.833333333,9.887446485,1675100.0,9.792226519,0.059314071,0.023369036,0.0,42.0,41.0
94107,3.773584906,40.0,2.0,9.783179119,1208800.0,3.893425011,0.082075612,0.071086556,0.0,42.0,41.0
94605,13.60946746,47.0,8.0,9.366800166,659900.0,10.38808966,0.078769511,0.041279485,0.034632035,54.0,50.5
94566,19.375,39.5,8.166666667,9.959950283,1279600.0,15.15478762,0.042491404,0.017755444,0.0,42.0,40.75
94521,19.31818182,39.0,7.333333333,9.463471896,655100.0,5.474158751,0.071237979,0.036962462,0.007782101,42.0,40.5
94025,11.23595506,39.0,4.0,9.933710813,2425400.0,15.01873192,0.058642286,0.015621245,0.0,42.0,40.5
94901,10.18518519,38.0,1.666666667,7.396768402,1123900.0,5.441411014,0.08649524,0.022898463,0.026315789,41.0,39.5
94608,5.154639175,41.0,3.5,9.611241541,748800.0,9.891400059,0.064145299,0.051976574,0.0,40.0,40.5
94804,11.76470588,43.0,6.166666667,8.780555172,485800.0,12.79312747,0.113052697,0.04738676,0.004901961,45.0,44.0
94551,12.0,38.0,3.333333333,9.939234912,760600.0,8.797024746,0.069520116,0.024833631,0.013071895,41.0,39.5
94044,8.620689655,37.0,1.166666667,9.020162961,1039800.0,12.6910155,0.09268994,0.01772107,0.01,36.0,36.5
94523,20.0,38.0,6.666666667,9.387515537,758400.0,5.670893131,0.07279404,0.03411029,0.005555556,40.0,39.0
94582,19.53125,40.0,8.833333333,9.691340975,1188100.0,6.39383899,0.040182645,0.030759671,0.015151515,41.0,40.5
94560,15.27777778,38.0,5.0,9.935091838,917800.0,17.71194049,0.068751362,0.021582734,0.0,41.0,39.5
94583,4.273504274,36.0,0.166666667,8.453252313,951600.0,4.536965835,0.05442623,0.024873828,0.014492754,37.0,36.5
94531,16.94915254,42.0,8.666666667,6.306449385,485700.0,6.163934426,0.107716698,0.075103207,0.029598309,43.5,42.75
94401,12.28070175,39.0,4.666666667,9.946830548,1147700.0,20.0899864,0.101821905,0.019019019,0.01754386,41.0,40.0
94561,16.20111732,46.0,9.0,7.215163651,459600.0,6.834030683,0.097976501,0.055449635,0.028653295,46.0,46.0
94131,6.756756757,36.0,0.666666667,9.854992404,1674900.0,11.6525565,0.055270165,0.017388087,0.0,38.5,37.25
94520,23.52941176,43.0,9.833333333,8.391796713,494100.0,9.000661813,0.087630034,0.060878589,0.011363636,46.5,44.75
94526,18.05555556,39.0,6.333333333,9.671316117,1261200.0,9.147555171,0.038204884,0.016337522,0.0,40.0,39.5
94941,14.60674157,38.0,4.833333333,7.578373153,1529700.0,5.613090307,0.013164673,0.020232816,0.0,42.0,40.0
94588,14.41441441,37.0,3.833333333,9.955116697,1048800.0,12.32729999,0.05884344,0.02494382,0.0,40.0,38.5
94903,14.11764706,36.5,3.166666667,9.03742577,967600.0,7.702582369,0.101413807,0.019347999,0.02739726,38.5,37.5
94549,19.19191919,39.0,7.166666667,9.626432813,1569000.0,8.199434522,0.07329573,0.014428122,0.0,43.0,41.0
94545,9.85915493,39.0,2.833333333,9.252865626,682900.0,11.27586769,0.073805828,0.044038115,0.023391813,43.0,41.0
94062,7.317073171,41.0,4.333333333,9.970998481,2204200.0,16.75406536,0.050403775,0.008525418,0.0,46.0,43.5
94595,11.56462585,40.0,5.166666667,9.760392211,603700.0,-1.291693918,0.089922147,0.024691358,0.0,40.0,40.0
94603,11.94029851,51.0,7.5,7.688855131,437900.0,11.85185185,0.146282256,0.070662227,0.052356021,55.0,53.0
94619,10.29411765,36.0,1.0,9.705151222,766600.0,4.827020375,0.104253848,0.02417962,0.0,36.5,36.25
94947,16.48351648,41.0,7.833333333,9.223864107,785100.0,4.179936306,0.0794765,0.028235294,0.0,40.0,40.5
94506,19.2,45.0,9.5,8.495373567,1365100.0,4.078987496,0.043212951,0.018910177,0.026315789,48.0,46.5
94105,4.761904762,61.0,5.5,9.839801132,1164700.0,3.143818633,0.150745256,0.088357588,0.0,41.0,51.0
94019,24.61538462,41.5,9.666666667,9.965474382,1260200.0,16.56646009,0.099796064,0.016338028,0.0,48.0,44.75
94505,22.09944751,63.0,10.0,6.70280348,599700.0,3.970180305,0.069718192,0.063545151,0.026315789,63.0,63.0
94920,10.84337349,57.0,6.833333333,7.919486259,2777500.0,6.352427631,0.045875788,0.017152659,0.0,66.0,61.5
94507,18.18181818,48.0,9.333333333,9.357823505,1838000.0,4.789053592,0.07364309,0.012640449,0.0,55.0,51.5
95123,17.44680851,37.0,4.210526316,9.932329789,1010300.0,17.92926345,0.141956845,0.016846601,0.007042254,42.0,39.5
95051,9.210526316,37.0,1.578947368,10.0,1517500.0,25.94406175,0.135360791,0.015939905,0.0,41.0,39.0
95035,20.96774194,41.0,8.947368421,9.981356166,1123300.0,21.22814591,0.149120449,0.025319794,0.005208333,42.0,41.5
95014,12.82051282,36.0,1.052631579,9.992404364,2344900.0,18.82537752,0.094203591,0.008423366,0.0,38.0,37.0
95125,20.38216561,38.0,6.842105263,9.993094876,1416200.0,16.17719442,0.114884903,0.014158517,0.0,42.0,40.0
95008,11.0,38.0,2.105263158,9.993785389,1462800.0,21.04261481,0.10980175,0.012682927,0.0,42.0,40.0
95020,17.41573034,42.0,8.421052632,9.774202458,783700.0,11.32102273,0.181023351,0.024283935,0.019230769,44.5,43.25
95124,19.56521739,36.0,3.157894737,9.997237951,1413200.0,18.68648694,0.120423153,0.012183436,0.0,41.0,38.5
95037,16.14583333,41.0,5.789473684,9.754868112,1005200.0,11.58969805,0.151874254,0.021711367,0.007352941,42.5,41.75
95127,15.32258065,39.0,3.684210526,9.920591079,811300.0,17.47755575,0.141106866,0.029201925,0.0,45.0,42.0
95023,26.76056338,56.0,10.0,7.555586245,507800.0,1.236044657,,0.060185185,0.019230769,57.0,56.5
95050,13.04347826,39.0,2.631578947,9.977903604,1340200.0,30.04075296,0.115081331,0.018164126,0.0,43.5,41.25
95120,17.77777778,37.0,4.736842105,9.980665654,1632900.0,14.85545474,0.107671627,0.007838133,0.0,39.0,38.0
95070,14.40677966,42.0,5.263157895,9.979975142,2986700.0,13.61457699,0.07407674,0.003686151,0.0,44.0,43.0
95032,16.83168317,41.0,6.315789474,9.991713852,1895700.0,14.24008678,0.099665031,0.013126492,0.0,49.5,45.25
94022,6.25,34.0,0.526315789,9.925424665,4181900.0,14.30953422,0.066003252,0.008249313,0.0,36.0,35.0
95138,17.30769231,42.0,7.894736842,9.675459191,1257600.0,11.91599181,0.124946724,0.02004008,0.02,43.5,42.75
95030,16.66666667,48.0,7.368421053,9.966855407,2964300.0,13.74467595,0.067408494,0.003263708,0.0,56.0,52.0
95033,23.88059701,55.0,9.473684211,9.73070018,1212900.0,11.07142857,0.138952098,0.016,0.05,41.0,48.0
93446,23.96166134,63.0,7.272727273,8.580306587,489200.0,6.278514013,0.094899836,0.044254511,0.017167382,64.5,63.75
93401,19.04761905,57.0,1.818181818,9.819776274,709700.0,6.705758533,0.070328308,0.028872594,0.0,64.0,60.5
93422,21.83908046,63.0,2.727272727,8.338627261,525100.0,7.228915663,0.082496667,0.037220844,0.013333333,66.0,64.5
93420,24.27745665,71.0,10.0,9.582240022,682400.0,5.732878835,0.070084994,0.02921069,0.0,70.5,70.75
93405,27.83505155,54.0,6.363636364,9.607098467,699200.0,5.444126074,0.06798913,0.030603805,0.0,88.5,71.25
93444,19.60784314,71.0,5.454545455,7.414031211,588900.0,0.546354789,0.083453897,0.034812881,0.0375,77.0,74.0
93402,16.12903226,57.0,0.909090909,7.191686231,541800.0,2.984223532,0.084677003,0.029379157,0.0,53.0,55.0
93442,23.0,75.5,9.090909091,9.499378539,643300.0,5.736357659,0.061985077,0.037878788,0.0,60.0,67.75
93449,22.77227723,77.0,8.181818182,9.163789532,854300.0,7.852543871,0.057537165,0.026737968,0.05,102.0,89.5
93465,11.68831169,98.5,3.636363636,9.923353128,648900.0,6.74453035,0.061083372,0.034514925,0.0,104.0,101.25
93428,15.59633028,83.0,4.545454545,3.708741886,702800.0,5.652435358,0.056609277,0.03,0.095238095,79.0,81.0
94928,23.66412214,39.0,1.666666667,8.805413617,545900.0,4.060236371,0.064295659,0.036197212,0.011494253,41.0,40.0
95476,21.34146341,54.0,5.833333333,9.303963541,733900.0,4.559053996,0.036029432,0.026301218,0.0,54.5,54.25
95404,20.77464789,49.0,4.166666667,9.782488607,676000.0,2.315725745,0.053871302,0.030961084,0.0,50.0,49.5
95403,14.93506494,50.0,2.5,8.076232565,546400.0,2.149934567,0.08261164,0.037449393,0.010810811,61.0,55.5
94954,17.64705882,39.0,0.833333333,7.951249827,650500.0,4.598810098,0.046445811,0.02401589,0.007518797,39.0,39.0
95401,31.49606299,40.0,6.666666667,9.214887446,520600.0,7.628695472,0.054857856,0.042687747,0.0,40.0,40.0
94952,24.57627119,45.5,3.333333333,9.767987847,795500.0,3.783431181,0.041411691,0.027680731,0.009708738,50.0,47.75
95407,27.27272727,48.0,7.5,9.625742301,512300.0,7.445469799,0.063495998,0.054968288,0.010989011,45.5,46.75
95409,31.79487179,46.0,8.333333333,9.837729595,689900.0,6.845284188,0.038608494,0.028187919,0.0,54.0,50.0
95472,33.02752294,55.5,10.0,9.380610413,858700.0,1.898659072,0.03481309,0.022641509,0.013888889,55.5,55.5
95492,25.0,40.0,5.0,8.186714542,640700.0,7.481966113,0.038860621,0.032437666,0.0,46.0,43.0
95448,24.77876106,55.5,9.166666667,9.899185195,869300.0,11.73521851,0.037821235,0.021178028,0.0,58.0,56.75
31419,17.0575693,73.0,1.25,3.731528794,159300.0,4.87162607,0.068336472,0.135493373,0.00951087,73.0,73.0
31405,18.04511278,94.0,8.125,8.402844911,155000.0,5.298913043,0.070767742,0.173852086,0.016129032,94.0,94.0
31406,21.81818182,80.0,8.75,8.340698799,145900.0,5.191059841,0.081919123,0.123449132,0.007537688,80.0,80.0
31404,19.71830986,64.5,3.125,5.074575335,82700.0,4.949238579,0.119383313,0.264282397,0.015817223,86.5,75.5
31324,17.09558824,76.0,3.75,1.413478801,234000.0,3.311258278,0.051106838,0.129362881,0.019271949,72.5,74.25
31322,21.34146341,80.0,7.5,3.476039221,188400.0,2.838427948,0.060950106,0.113243158,0.022222222,80.0,80.0
31410,19.37984496,71.0,4.6875,8.778483635,263500.0,7.463295269,0.052812144,0.060088767,0.005681818,78.5,74.75
31401,14.84716157,80.0,2.5,6.751829858,236200.0,5.540661305,0.081545301,0.164179104,0.0,89.0,84.5
31326,16.20111732,82.0,5.625,6.416931363,178100.0,6.646706587,0.053054464,0.110889111,0.018018018,75.0,78.5
31312,11.11111111,87.0,4.6875,6.389310869,187200.0,6.788362807,0.045550214,0.114791118,0.029508197,100.5,93.75
31411,20.0,125.5,9.375,9.567739263,485800.0,7.716186253,0.036031289,0.040540541,0.0,114.0,119.75
31329,13.41463415,108.5,6.25,5.38047231,135900.0,3.819709702,0.066961001,0.106796117,0.045454545,89.0,98.75
31308,5.555555556,84.0,0.625,5.22234498,148300.0,3.201113431,0.093823331,0.12962963,0.014285714,73.5,78.75
31328,10.88082902,135.0,6.875,8.596188372,431500.0,10.32983892,0.034681344,,,83.0,109.0
18702,20.46783626,113.0,2.857142857,3.139069189,53900.0,15.91397849,0.001001855,0.322411894,0.031596926,115.0,114.0
18704,19.68503937,90.5,0.714285714,2.831100677,103600.0,7.246376812,0.015579151,0.209546289,0.027534418,83.0,86.75
18201,20.51282051,98.5,1.428571429,4.783179119,66900.0,20.75812274,-0.007653214,0.280123131,0.065934066,85.0,91.75
